row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
3427	PNS-RIM-003427	8597203023094	OE835216		53444	OE	OE	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel OE 7.0Jx17 5x114.3 ET48	Alloy wheel OE 7.0Jx17, 5x114.3, ET48	Alloy wheel OE, 7.0Jx17, PCD 5x114.3, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx17 5x114.3 ET48				EUR	23	135.35	166.48	182.68	224.70	35.0	10	202.23		€/pc		348	DC-VIE Vienna	In stock	24 h	1	2	1	2	Film wrap	24 h	12.70	14.92	475	475	175		475x475x175 mm	Universal			TUV / ECE	8708.70	France	New	24							https://cdn.pns.example/img/pns-rim-003427.jpg	https://cdn.pns.example/doc/pns-rim-003427.pdf	yes	2026-06-02
3428	PNS-BAT-003428	8591467944881	VAR172679		86038	Varta	Varta	PneuServis SK s.r.o.	Electrical	Car battery	BAT	Car battery Varta 60 Ah 12V 540A	Car battery Varta 60 Ah, cranking 540 A	Starter battery Varta 60 Ah, 12 V, cranking current 540 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	61.34	75.45	74.83	92.04	22.0	0			€/pc	12.62	0	BA-01 Bratislava	On order	10 days	10	1	2	4	Box	10 days	19.90	23.69	242	175	190		242x175x190 mm	Ford Focus III 2010–2018	2010	2018	EN 50342	8507.10	Czechia	New	24							https://cdn.pns.example/img/pns-bat-003428.jpg	https://cdn.pns.example/doc/pns-bat-003428.pdf	yes	2026-06-02
3429	PNS-TYR-003429	8595155207463	GOO511802		12820	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Goodyear 225/50 R18 99T winter	Winter tire Goodyear 225/50 R18 99T	Winter tire Goodyear 225/50 R18, load index 99, speed rating T. EU label: fuel D, wet grip C, noise 71 dB.	Size	225/50 R18 99T				EUR	23	157.63	193.88	202.81	249.46	28.7	0			€/pc		0	BA-01 Bratislava	On order	7 days	7	5	2	4	Film wrap	7 days	8.20	9.06	550	225	225		550x225x225 mm	Universal			ECE R30	4011.10	Spain	New	24	Winter	D	C	71			https://cdn.pns.example/img/pns-tyr-003429.jpg	https://cdn.pns.example/doc/pns-tyr-003429.pdf	yes	2026-06-02
3430	PNS-TYR-003430	8595827254917	MAT928845		43410	Matador	Matador	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Matador 205/65 R18 98W summer	Summer tire Matador 205/65 R18 98W	Summer tire Matador 205/65 R18, load index 98, speed rating W. EU label: fuel B, wet grip A, noise 73 dB.	Size	205/65 R18 98W				EUR	23	63.05	77.55	77.99	95.93	23.7	5	91.13		€/pc		0	KE-03 Kosice	On order	10 days	10	1	1	1	Plastic container	10 days	7.90	8.92	550	205	205		550x205x205 mm	Universal			ECE R30	4011.10	Turkey	New	24	Summer	B	A	73			https://cdn.pns.example/img/pns-tyr-003430.jpg	https://cdn.pns.example/doc/pns-tyr-003430.pdf	no	2026-06-02
3431	PNS-RIM-003431	8594402027908	BOR892616		68634	Borbet	Borbet	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Borbet 7.5Jx17 5x108 ET45	Alloy wheel Borbet 7.5Jx17, 5x108, ET45	Alloy wheel Borbet, 7.5Jx17, PCD 5x108, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx17 5x108 ET45				EUR	23	137.58	169.22	195.12	240.00	41.8	0			€/pc		19	DC-VIE Vienna	Incoming	2–3 days	3	4	4	1	Plastic container	2–3 days	9.30	11.23	475	475	187		475x475x187 mm	Universal			TUV / ECE	8708.70	Italy	New	24							https://cdn.pns.example/img/pns-rim-003431.jpg	https://cdn.pns.example/doc/pns-rim-003431.pdf	yes	2026-06-02
3432	PNS-TYR-003432	8592975558553	BRI971613		76657	Bridgestone	Bridgestone	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Bridgestone 215/50 R16 92V winter	Winter tire Bridgestone 215/50 R16 92V	Winter tire Bridgestone 215/50 R16, load index 92, speed rating V. EU label: fuel D, wet grip A, noise 73 dB.	Size	215/50 R16 92V				EUR	23	110.43	135.83	130.50	160.51	18.2	15	136.43		€/pc		431	DC-PRG Prague	In stock	24 h	1	1	1	1	Boxed set	24 h	7.30	8.39	500	215	215		500x215x215 mm	Universal			ECE R30	4011.10	Spain	New	24	Winter	D	A	73			https://cdn.pns.example/img/pns-tyr-003432.jpg	https://cdn.pns.example/doc/pns-tyr-003432.pdf	yes	2026-06-02
3433	PNS-RIM-003433	8596904821169	DEZ761375		30518	Dezent	Dezent	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Dezent 8.0Jx18 5x108 ET50	Alloy wheel Dezent 8.0Jx18, 5x108, ET50	Alloy wheel Dezent, 8.0Jx18, PCD 5x108, ET50. Certified (TUV), suitable for all-year use, painted finish.	Size	8.0Jx18 5x108 ET50				EUR	23	66.38	81.65	89.38	109.94	34.6	0			€/pc		353	DC-PRG Prague	In stock	24 h	1	4	1	1	Blister	24 h	9.50	11.49	500	500	200		500x500x200 mm	Universal			TUV / ECE	8708.70	Italy	New	24							https://cdn.pns.example/img/pns-rim-003433.jpg	https://cdn.pns.example/doc/pns-rim-003433.pdf	yes	2026-06-02
3434	PNS-TYR-003434	8590389067418	SAV484702		75232	Sava	Sava	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Sava 235/60 R18 91V summer	Summer tire Sava 235/60 R18 91V	Summer tire Sava 235/60 R18, load index 91, speed rating V. EU label: fuel B, wet grip B, noise 73 dB.	Size	235/60 R18 91V				EUR	23	129.03	158.71	171.84	211.36	33.2	5	200.79		€/pc		3	KE-03 Kosice	Incoming	2–3 days	3	2	4	2	Plastic container	2–3 days	11.10	13.68	550	235	235		550x235x235 mm	Universal			ECE R30	4011.10	Japan	New	24	Summer	B	B	73			https://cdn.pns.example/img/pns-tyr-003434.jpg	https://cdn.pns.example/doc/pns-tyr-003434.pdf	no	2026-06-02
3435	PNS-TYR-003435	8594920784116	MAT925088		88268	Matador	Matador	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Matador 215/60 R17 97H summer	Summer tire Matador 215/60 R17 97H	Summer tire Matador 215/60 R17, load index 97, speed rating H. EU label: fuel C, wet grip B, noise 71 dB.	Size	215/60 R17 97H				EUR	23	149.94	184.43	204.66	251.73	36.5	5	239.14		€/pc		0	ZA-02 Zilina	On order	10 days	10	2	1	1	Boxed set	10 days	10.30	12.23	525	215	215		525x215x215 mm	Universal			ECE R30	4011.10	Japan	New	24	Summer	C	B	71			https://cdn.pns.example/img/pns-tyr-003435.jpg	https://cdn.pns.example/doc/pns-tyr-003435.pdf	yes	2026-06-02
3436	PNS-RIM-003436	8594326944909	OE938128		21439	OE	OE	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel OE 7.0Jx16 5x114.3 ET45	Steel wheel OE 7.0Jx16, 5x114.3, ET45	Steel wheel OE, 7.0Jx16, PCD 5x114.3, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx16 5x114.3 ET45				EUR	23	81.28	99.97	113.02	139.01	39.1	5	132.06		€/pc		0	DC-PRG Prague	On order	10 days	10	10	1	1	Boxed set	10 days	10.00	12.28	450	450	175		450x450x175 mm	Universal			TUV / ECE	8708.70	Slovakia	New	24							https://cdn.pns.example/img/pns-rim-003436.jpg	https://cdn.pns.example/doc/pns-rim-003436.pdf	no	2026-06-02
3437	PNS-TYR-003437	8591095265556	GOO494786		77189	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Goodyear 175/45 R16 96H summer	Summer tire Goodyear 175/45 R16 96H	Summer tire Goodyear 175/45 R16, load index 96, speed rating H. EU label: fuel D, wet grip B, noise 72 dB.	Size	175/45 R16 96H				EUR	23	103.98	127.90	131.33	161.54	26.3	0			€/pc		0	DC-PRG Prague	On order	7 days	7	4	1	1	Plastic container	7 days	12.00	12.80	500	175	175		500x175x175 mm	Universal			ECE R30	4011.10	France	New	24	Summer	D	B	72			https://cdn.pns.example/img/pns-tyr-003437.jpg	https://cdn.pns.example/doc/pns-tyr-003437.pdf	yes	2026-06-02
3438	PNS-TYR-003438	8591646040496	CON857983		67511	Continental	Continental	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Continental 235/60 R17 96H winter	Winter tire Continental 235/60 R17 96H	Winter tire Continental 235/60 R17, load index 96, speed rating H. EU label: fuel E, wet grip A, noise 69 dB.	Size	235/60 R17 96H				EUR	23	103.32	127.08	133.70	164.45	29.4	10	148.00		€/pc		0	KE-03 Kosice	On order	7 days	7	1	1	1	Film wrap	7 days	10.20	11.09	525	235	235		525x235x235 mm	Universal			ECE R30	4011.10	Turkey	New	24	Winter	E	A	69			https://cdn.pns.example/img/pns-tyr-003438.jpg	https://cdn.pns.example/doc/pns-tyr-003438.pdf	no	2026-06-02
3439	PNS-TYR-003439	8590724233287	SAV401866		16370	Sava	Sava	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Sava 205/65 R17 95T summer	Summer tire Sava 205/65 R17 95T	Summer tire Sava 205/65 R17, load index 95, speed rating T. EU label: fuel E, wet grip B, noise 68 dB.	Size	205/65 R17 95T				EUR	23	121.73	149.73	153.42	188.71	26.0	0			€/pc		234	KE-03 Kosice	In stock	24 h	1	1	1	1	Film wrap	24 h	10.00	11.59	525	205	205		525x205x205 mm	Universal			ECE R30	4011.10	Poland	New	24	Summer	E	B	68			https://cdn.pns.example/img/pns-tyr-003439.jpg	https://cdn.pns.example/doc/pns-tyr-003439.pdf	yes	2026-06-02
3440	PNS-RIM-003440	8599295350355	OE611882		61918	OE	OE	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel OE 7.0Jx17 5x108 ET45	Steel wheel OE 7.0Jx17, 5x108, ET45	Steel wheel OE, 7.0Jx17, PCD 5x108, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx17 5x108 ET45				EUR	23	118.70	146.00	178.48	219.53	50.4	10	197.58		€/pc		170	BA-01 Bratislava	In stock	24 h	1	10	1	4	Plastic container	24 h	7.60	8.37	475	475	175		475x475x175 mm	Universal			TUV / ECE	8708.70	Czechia	New	24							https://cdn.pns.example/img/pns-rim-003440.jpg	https://cdn.pns.example/doc/pns-rim-003440.pdf	yes	2026-06-02
3441	PNS-BAT-003441	8591566037491	VAR817665		69147	Varta	Varta	PneuServis SK s.r.o.	Electrical	Car battery	BAT	Car battery Varta 95 Ah 12V 855A	Car battery Varta 95 Ah, cranking 855 A	Starter battery Varta 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	92.11	113.30	125.81	154.75	36.6	10	139.28		€/pc	10.79	408	DC-PRG Prague	In stock	24 h	1	1	1	1	Box	24 h	20.90	23.42	242	175	190		242x175x190 mm	Dacia Duster I 2010–2018	2010	2018	EN 50342	8507.10	Germany	New	24							https://cdn.pns.example/img/pns-bat-003441.jpg	https://cdn.pns.example/doc/pns-bat-003441.pdf	no	2026-06-02
3442	PNS-FLT-003442	8592306000539	BOS216529	OE2227671	96520	Bosch	Bosch	PneuServis SK s.r.o.	Filters	Fuel filter	FLT	Fuel filter Bosch	Fuel filter Bosch, type High flow	Fuel filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	29.69	36.52	45.36	55.79	52.8	5	53.00		€/pc		124	ZA-02 Zilina	In stock	24 h	1	1	2	4	Blister	24 h	0.68	0.82	183	145	100		183x145x100 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	China	New	24							https://cdn.pns.example/img/pns-flt-003442.jpg	https://cdn.pns.example/doc/pns-flt-003442.pdf	yes	2026-06-02
3443	PNS-RIM-003443	8595400112870	ALC215674		60433	Alcar	Alcar	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Alcar 7.0Jx17 5x108 ET40	Steel wheel Alcar 7.0Jx17, 5x108, ET40	Steel wheel Alcar, 7.0Jx17, PCD 5x108, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx17 5x108 ET40				EUR	23	62.39	76.74	78.16	96.14	25.3	0			€/pc		30	DC-VIE Vienna	Incoming	2–3 days	3	2	1	1	Box	2–3 days	10.20	12.70	475	475	175		475x475x175 mm	Universal			TUV / ECE	8708.70	Poland	New	24							https://cdn.pns.example/img/pns-rim-003443.jpg	https://cdn.pns.example/doc/pns-rim-003443.pdf	yes	2026-06-02
3444	PNS-BAT-003444	8595274354451	BAN590824		20941	Banner	Banner	PneuServis SK s.r.o.	Electrical	Car battery	BAT	Car battery Banner 95 Ah 12V 1045A	Car battery Banner 95 Ah, cranking 1045 A	Starter battery Banner 95 Ah, 12 V, cranking current 1045 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	68.90	84.75	94.23	115.90	36.8	0			€/pc	9.54	431	DC-PRG Prague	In stock	24 h	1	1	2	1	Blister	24 h	18.70	19.99	242	175	190		242x175x190 mm	Volkswagen Passat B7 2010–2014	2010	2014	EN 50342	8507.10	Slovakia	New	24							https://cdn.pns.example/img/pns-bat-003444.jpg	https://cdn.pns.example/doc/pns-bat-003444.pdf	yes	2026-06-02
3445	PNS-TYR-003445	8598013322117	BAR577271		60775	Barum	Barum	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Barum 225/65 R17 99W all-season	All-season tire Barum 225/65 R17 99W	All-season tire Barum 225/65 R17, load index 99, speed rating W. EU label: fuel C, wet grip C, noise 73 dB.	Size	225/65 R17 99W				EUR	23	142.80	175.64	189.20	232.72	32.5	0			€/pc		203	BA-01 Bratislava	In stock	24 h	1	1	2	1	Blister	24 h	8.30	9.60	525	225	225		525x225x225 mm	Universal			ECE R30	4011.10	Czechia	New	24	All-season	C	C	73			https://cdn.pns.example/img/pns-tyr-003445.jpg	https://cdn.pns.example/doc/pns-tyr-003445.pdf	yes	2026-06-02
3446	PNS-RIM-003446	8593594532313	BOR628671		59071	Borbet	Borbet	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Borbet 6.0Jx18 4x100 ET45	Steel wheel Borbet 6.0Jx18, 4x100, ET45	Steel wheel Borbet, 6.0Jx18, PCD 4x100, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	6.0Jx18 4x100 ET45				EUR	23	33.52	41.23	51.69	63.58	54.2	0			€/pc		0	ZA-02 Zilina	On order	7 days	7	1	1	1	Boxed set	7 days	10.50	11.32	500	500	150		500x500x150 mm	Universal			TUV / ECE	8708.70	Slovakia	New	24							https://cdn.pns.example/img/pns-rim-003446.jpg	https://cdn.pns.example/doc/pns-rim-003446.pdf	yes	2026-06-02
3447	PNS-TYR-003447	8593427804433	BAR896457		84885	Barum	Barum	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Barum 175/65 R15 99H summer	Summer tire Barum 175/65 R15 99H	Summer tire Barum 175/65 R15, load index 99, speed rating H. EU label: fuel C, wet grip B, noise 72 dB.	Size	175/65 R15 99H				EUR	23	65.23	80.23	90.79	111.67	39.2	0			€/pc		318	ZA-02 Zilina	In stock	24 h	1	1	1	1	Box	24 h	12.00	14.86	475	175	175		475x175x175 mm	Universal			ECE R30	4011.10	Japan	New	24	Summer	C	B	72			https://cdn.pns.example/img/pns-tyr-003447.jpg	https://cdn.pns.example/doc/pns-tyr-003447.pdf	yes	2026-06-02
3448	PNS-TYR-003448	8591907563931	MAT724278		19775	Matador	Matador	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Matador 225/50 R17 93H winter	Winter tire Matador 225/50 R17 93H	Winter tire Matador 225/50 R17, load index 93, speed rating H. EU label: fuel D, wet grip A, noise 69 dB.	Size	225/50 R17 93H				EUR	23	82.11	101.00	99.45	122.32	21.1	10	110.09		€/pc		465	DC-VIE Vienna	In stock	24 h	1	1	1	1	Plastic container	24 h	9.10	9.66	525	225	225		525x225x225 mm	Universal			ECE R30	4011.10	Japan	New	24	Winter	D	A	69			https://cdn.pns.example/img/pns-tyr-003448.jpg	https://cdn.pns.example/doc/pns-tyr-003448.pdf	no	2026-06-02
3449	PNS-PRT-003449	8592990194897	MON836944	OE1893702;OE2760916;OE7450326	62953	Monroe	Monroe	PneuServis SK s.r.o.	Spare parts	Shock absorber	PRT	Shock absorber Monroe	Shock absorber Monroe	Shock absorber Monroe. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Left		EUR	23	87.87	108.08	114.61	140.97	30.4	0			€/pc		0	KE-03 Kosice	On order	14 days	14	1	1	4	Boxed set	14 days	0.72	0.79	66	163	37		66x163x37 mm	Toyota Corolla E170 2013–2019	2013	2019		8708.99	Czechia	New	24							https://cdn.pns.example/img/pns-prt-003449.jpg	https://cdn.pns.example/doc/pns-prt-003449.pdf	yes	2026-06-02
3450	PNS-TYR-003450	8595063786050	MAT550959		33592	Matador	Matador	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Matador 175/65 R16 93W summer	Summer tire Matador 175/65 R16 93W	Summer tire Matador 175/65 R16, load index 93, speed rating W. EU label: fuel C, wet grip A, noise 72 dB.	Size	175/65 R16 93W				EUR	23	80.12	98.55	104.72	128.81	30.7	5	122.37		€/pc		160	KE-03 Kosice	In stock	24 h	1	10	4	1	Film wrap	24 h	11.60	14.01	500	175	175		500x175x175 mm	Universal			ECE R30	4011.10	China	New	24	Summer	C	A	72			https://cdn.pns.example/img/pns-tyr-003450.jpg	https://cdn.pns.example/doc/pns-tyr-003450.pdf	yes	2026-06-02
3451	PNS-BAT-003451	8590087007549	BOS115603		89040	Bosch	Bosch	PneuServis SK s.r.o.	Electrical	Car battery	BAT	Car battery Bosch 80 Ah 12V 800A	Car battery Bosch 80 Ah, cranking 800 A	Starter battery Bosch 80 Ah, 12 V, cranking current 800 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	80 Ah				EUR	23	153.62	188.95	197.34	242.73	28.5	0			€/pc	8.99	0	DC-VIE Vienna	On order	10 days	10	1	2	1	Blister	10 days	14.40	15.71	242	175	190		242x175x190 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	EN 50342	8507.10	Slovakia	New	24							https://cdn.pns.example/img/pns-bat-003451.jpg	https://cdn.pns.example/doc/pns-bat-003451.pdf	yes	2026-06-02
3452	PNS-TYR-003452	8598505521899	CON476651		18788	Continental	Continental	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Continental 205/45 R18 93V summer	Summer tire Continental 205/45 R18 93V	Summer tire Continental 205/45 R18, load index 93, speed rating V. EU label: fuel D, wet grip A, noise 68 dB.	Size	205/45 R18 93V				EUR	23	49.19	60.50	65.78	80.91	33.7	0			€/pc		121	DC-VIE Vienna	In stock	24 h	1	2	1	1	Boxed set	24 h	10.40	12.64	550	205	205		550x205x205 mm	Universal			ECE R30	4011.10	Spain	New	24	Summer	D	A	68			https://cdn.pns.example/img/pns-tyr-003452.jpg	https://cdn.pns.example/doc/pns-tyr-003452.pdf	yes	2026-06-02
3453	PNS-FLU-003453	8590404159449	LIQ936550		59810	Liqui Moly	Liqui Moly	PneuServis SK s.r.o.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L, —	Washer fluid Liqui Moly, — standard, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	3.01	3.70	4.24	5.22	40.9	0		1.74	€/L		0	BA-01 Bratislava	On order	14 days	14	10	2	1	Plastic container	14 days	3.09	3.84	195	190	152	3.00	195x190x152 mm	Universal			—	3819.00	Turkey	New	0							https://cdn.pns.example/img/pns-flu-003453.jpg	https://cdn.pns.example/doc/pns-flu-003453.pdf	yes	2026-06-02
3454	PNS-BRK-003454	8590806362218	FEB650138	OE5615878	94969	Febi	Febi	PneuServis SK s.r.o.	Braking system	Brake shoes	BRK	Brake shoes Febi	Brake shoes Febi, diameter 288 mm	Brake shoes by Febi with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Left		EUR	23	28.21	34.70	41.96	51.61	48.7	10	46.45		€/pc		26	BA-01 Bratislava	In stock	24 h	1	1	1	2	Blister	24 h	8.72	9.97	288	288	78		288x288x78 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ECE R90	8708.30	Poland	New	24							https://cdn.pns.example/img/pns-brk-003454.jpg	https://cdn.pns.example/doc/pns-brk-003454.pdf	yes	2026-06-02
3455	PNS-ACC-003455	8592422686723	THU326524		60529	Thule	Thule	PneuServis SK s.r.o.	Accessories	Roof box	ACC	Roof box Thule	Roof box Thule, beige	Roof box Thule. Quality build, easy installation, universal or model-specific design.	Design	Set			Beige	EUR	23	195.91	240.97	329.94	405.83	68.4	10	365.25		€/pc		201	DC-PRG Prague	In stock	24 h	1	10	1	1	Plastic container	24 h	8.77	10.08	537	262	46		537x262x46 mm	Universal				8708.29	France	New	12							https://cdn.pns.example/img/pns-acc-003455.jpg	https://cdn.pns.example/doc/pns-acc-003455.pdf	no	2026-06-02
3456	PNS-FLU-003456	8598233355780	TRW307441		61782	TRW	TRW	PneuServis SK s.r.o.	Fluids	Brake fluid	FLU	Brake fluid TRW 0.5 L	Brake fluid TRW, 0.5 L, DOT 4	Brake fluid TRW, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	12.23	15.04	15.60	19.19	27.6	10	17.27	38.38	€/L		123	BA-01 Bratislava	In stock	24 h	1	5	2	1	Boxed set	24 h	0.50	0.56	105	91	367	0.50	105x91x367 mm	Universal			DOT 4	3819.00	Poland	New	0							https://cdn.pns.example/img/pns-flu-003456.jpg	https://cdn.pns.example/doc/pns-flu-003456.pdf	yes	2026-06-02
3457	PNS-TYR-003457	8595442640577	BRI907697		62749	Bridgestone	Bridgestone	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Bridgestone 235/65 R17 90H all-season	All-season tire Bridgestone 235/65 R17 90H	All-season tire Bridgestone 235/65 R17, load index 90, speed rating H. EU label: fuel C, wet grip B, noise 73 dB.	Size	235/65 R17 90H				EUR	23	68.92	84.77	90.91	111.82	31.9	15	95.05		€/pc		165	ZA-02 Zilina	In stock	24 h	1	4	2	1	Boxed set	24 h	10.70	11.98	525	235	235		525x235x235 mm	Universal			ECE R30	4011.10	Italy	New	24	All-season	C	B	73			https://cdn.pns.example/img/pns-tyr-003457.jpg	https://cdn.pns.example/doc/pns-tyr-003457.pdf	yes	2026-06-02
3458	PNS-LGT-003458	8599254101349	BOS107401		56966	Bosch	Bosch	PneuServis SK s.r.o.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	2.27	2.79	3.36	4.13	48.0	10	3.72		€/pc		436	BA-01 Bratislava	In stock	24 h	1	10	2	4	Box	24 h	0.19	0.21	95	22	58		95x22x58 mm	Audi A4 B8 2007–2015	2007	2015	ECE R37/R112	8512.20	Poland	New	12							https://cdn.pns.example/img/pns-lgt-003458.jpg	https://cdn.pns.example/doc/pns-lgt-003458.pdf	yes	2026-06-02
3459	PNS-TYR-003459	8594684153142	BAR360836		72090	Barum	Barum	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Barum 195/50 R17 91H all-season	All-season tire Barum 195/50 R17 91H	All-season tire Barum 195/50 R17, load index 91, speed rating H. EU label: fuel D, wet grip A, noise 70 dB.	Size	195/50 R17 91H				EUR	23	64.01	78.73	77.29	95.07	20.7	5	90.32		€/pc		33	ZA-02 Zilina	In stock	24 h	1	4	1	1	Boxed set	24 h	10.40	12.81	525	195	195		525x195x195 mm	Universal			ECE R30	4011.10	China	New	24	All-season	D	A	70			https://cdn.pns.example/img/pns-tyr-003459.jpg	https://cdn.pns.example/doc/pns-tyr-003459.pdf	yes	2026-06-02
3460	PNS-LGT-003460	8593282626812	PHI613006		93572	Philips	Philips	PneuServis SK s.r.o.	Lighting & visibility	LED bulb	LGT	LED bulb Philips	LED bulb Philips	LED bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	17.53	21.56	23.28	28.63	32.8	5	27.20		€/pc		0	ZA-02 Zilina	On order	7 days	7	1	4	1	Blister	7 days	0.07	0.08	448	45	35		448x45x35 mm	BMW 5 F10 2010–2017	2010	2017	ECE R37/R112	8512.20	Spain	New	12							https://cdn.pns.example/img/pns-lgt-003460.jpg	https://cdn.pns.example/doc/pns-lgt-003460.pdf	no	2026-06-02
3461	PNS-TYR-003461	8591979062615	BAR958096		25182	Barum	Barum	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Barum 235/50 R16 95H summer	Summer tire Barum 235/50 R16 95H	Summer tire Barum 235/50 R16, load index 95, speed rating H. EU label: fuel B, wet grip A, noise 69 dB.	Size	235/50 R16 95H				EUR	23	73.97	90.98	100.58	123.71	36.0	0			€/pc		350	KE-03 Kosice	In stock	24 h	1	2	2	4	Box	24 h	12.20	13.69	500	235	235		500x235x235 mm	Universal			ECE R30	4011.10	Japan	New	24	Summer	B	A	69			https://cdn.pns.example/img/pns-tyr-003461.jpg	https://cdn.pns.example/doc/pns-tyr-003461.pdf	yes	2026-06-02
3462	PNS-RIM-003462	8590432399664	RON763953		71386	Ronal	Ronal	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Ronal 6.0Jx16 5x112 ET35	Alloy wheel Ronal 6.0Jx16, 5x112, ET35	Alloy wheel Ronal, 6.0Jx16, PCD 5x112, ET35. Certified (TUV), suitable for all-year use, painted finish.	Size	6.0Jx16 5x112 ET35				EUR	23	100.17	123.21	132.09	162.47	31.9	5	154.35		€/pc		0	DC-PRG Prague	On order	10 days	10	5	1	1	Blister	10 days	6.90	7.64	450	450	150		450x450x150 mm	Universal			TUV / ECE	8708.70	Spain	New	24							https://cdn.pns.example/img/pns-rim-003462.jpg	https://cdn.pns.example/doc/pns-rim-003462.pdf	yes	2026-06-02
3463	PNS-TYR-003463	8595398613298	CON964218		63276	Continental	Continental	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Continental 185/55 R18 90W all-season	All-season tire Continental 185/55 R18 90W	All-season tire Continental 185/55 R18, load index 90, speed rating W. EU label: fuel B, wet grip C, noise 70 dB.	Size	185/55 R18 90W				EUR	23	97.07	119.40	118.63	145.91	22.2	10	131.32		€/pc		43	ZA-02 Zilina	In stock	24 h	1	1	1	2	Box	24 h	12.30	13.17	550	185	185		550x185x185 mm	Universal			ECE R30	4011.10	Slovakia	New	24	All-season	B	C	70			https://cdn.pns.example/img/pns-tyr-003463.jpg	https://cdn.pns.example/doc/pns-tyr-003463.pdf	yes	2026-06-02
