riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
3551	BPR-BRK-003551	8595784471068	CIF806718	OE2500431	52705	Cifam	Cifam	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň Cifam	Brzdový strmeň Cifam, priemer 300 mm	Brzdový strmeň značky Cifam s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	114.57	140.92	158.03	194.38	37.9	5	184.66		€/ks	23.90	5	DC-WIEN Viedeň	Na ceste	2–3 dni	3	10	1	1	Blister	2–3 dni	6.93	8.14	300	300	77		300x300x77 mm	Volkswagen Passat B7 2010–2014	2010	2014	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003551.jpg	https://cdn.bpr.sk/doc/bpr-brk-003551.pdf	áno	2026-06-02
3552	BPR-BAT-003552	8592316303347	BAN723709		52948	Banner	Banner	BrzdyPro s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Banner 44 Ah 12V 484A	Autobatéria Banner 44 Ah, štart. prúd 484 A	Štartovacia batéria Banner 44 Ah, 12 V, štartovací prúd 484 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	44 Ah				EUR	23	102.55	126.14	129.91	159.79	26.7	15	135.82		€/ks	12.28	300	ZA-02 Žilina	Skladom	24 h	1	10	4	1	Fólia	24 h	18.40	20.40	242	175	190		242x175x190 mm	Peugeot 308 II 2013–2021	2013	2021	EN 50342	8507.10	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-bat-003552.jpg	https://cdn.bpr.sk/doc/bpr-bat-003552.pdf	nie	2026-06-02
3553	BPR-PRT-003553	8594126780554	DEN398921	OE9165257	10363	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Zapaľovacia sviečka	PRT	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Pravá		EUR	23	6.22	7.65	8.97	11.03	44.2	10	9.93		€/ks		0	DC-WIEN Viedeň	Na objednávku	14 dní	14	4	4	1	Kartón	14 dní	5.11	5.94	254	53	132		254x53x132 mm	Opel Astra J 2009–2015	2009	2015		8708.99	Nemecko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-003553.jpg	https://cdn.bpr.sk/doc/bpr-prt-003553.pdf	áno	2026-06-02
3554	BPR-BRK-003554	8594852532557	BOS437572	OE2891700;OE3073685;OE7629362	68149	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Bosch	Brzdové kotúče Bosch, priemer 330 mm	Brzdové kotúče značky Bosch s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	57.04	70.16	75.35	92.68	32.1	0			€/ks		187	DC-WIEN Viedeň	Skladom	24 h	1	1	1	2	Fólia	24 h	2.90	3.35	330	330	71		330x330x71 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003554.jpg	https://cdn.bpr.sk/doc/bpr-brk-003554.pdf	áno	2026-06-02
3555	BPR-BRK-003555	8594202474551	BRE226595	OE6587165;OE7925534	63311	Brembo	Brembo	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Brembo	Brzdové platničky Brembo, priemer 312 mm	Brzdové platničky značky Brembo s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	63.97	78.68	86.97	106.97	36.0	10	96.27		€/ks		130	DC-PRG Praha	Skladom	24 h	1	1	2	1	Sada v krabici	24 h	4.26	4.95	312	312	67		312x312x67 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ECE R90	8708.30	Taliansko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003555.jpg	https://cdn.bpr.sk/doc/bpr-brk-003555.pdf	áno	2026-06-02
3556	BPR-PRT-003556	8597272715555	BOS118119	OE9198266	17334	Bosch	Bosch	BrzdyPro s.r.o.	Náhradné diely	Štartér	PRT	Štartér Bosch	Štartér Bosch	Štartér Bosch. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.				Pravá		EUR	23	112.02	137.78	167.73	206.31	49.7	10	185.68		€/ks	58.92	22	BA-01 Bratislava	Na ceste	2–3 dni	3	2	2	1	Fólia	2–3 dni	0.43	0.49	84	161	100		84x161x100 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Japonsko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-003556.jpg	https://cdn.bpr.sk/doc/bpr-prt-003556.pdf	áno	2026-06-02
3557	BPR-PRT-003557	8594733413722	BER343087	OE3332076;OE4375902;OE6783936	15272	Beru	Beru	BrzdyPro s.r.o.	Náhradné diely	Zapaľovacia cievka	PRT	Zapaľovacia cievka Beru	Zapaľovacia cievka Beru	Zapaľovacia cievka Beru. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Ľavá		EUR	23	68.70	84.50	95.35	117.28	38.8	0			€/ks		0	ZA-02 Žilina	Na objednávku	10 dní	10	2	1	4	Kartón	10 dní	1.25	1.37	88	114	149		88x114x149 mm	Volkswagen Golf VII 2012–2020	2012	2020		8708.99	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-003557.jpg	https://cdn.bpr.sk/doc/bpr-prt-003557.pdf	áno	2026-06-02
3558	BPR-PRT-003558	8593457419218	MON906122	OE4454627	38300	Monroe	Monroe	BrzdyPro s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia Monroe	Tlmič pruženia Monroe	Tlmič pruženia Monroe. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Sada		EUR	23	42.06	51.73	54.74	67.33	30.1	5	63.96		€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	1	4	2	Blister	10 dní	1.43	1.54	69	102	208		69x102x208 mm	Renault Mégane III 2008–2016	2008	2016		8708.99	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-003558.jpg	https://cdn.bpr.sk/doc/bpr-prt-003558.pdf	áno	2026-06-02
3559	BPR-PRT-003559	8590267203624	DEN853504	OE6145404;OE6462594;OE1366290	52131	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	276.06	339.55	410.76	505.23	48.8	5	479.97		€/ks	61.45	228	ZA-02 Žilina	Skladom	24 h	1	1	1	1	Blister	24 h	8.07	8.82	264	170	226		264x170x226 mm	Audi A4 B8 2007–2015	2007	2015		8708.99	Francúzsko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-003559.jpg	https://cdn.bpr.sk/doc/bpr-prt-003559.pdf	áno	2026-06-02
3560	BPR-BRK-003560	8599770073014	ATE402627	OE1287131;OE2067936;OE8742514	24145	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 300 mm	Brzdové platničky značky ATE s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	66.71	82.05	88.33	108.65	32.4	0			€/ks		0	DC-PRG Praha	Na objednávku	10 dní	10	10	2	1	Plastová nádoba	10 dní	7.69	8.23	300	300	49		300x300x49 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R90	8708.30	Turecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003560.jpg	https://cdn.bpr.sk/doc/bpr-brk-003560.pdf	áno	2026-06-02
3561	BPR-LGT-003561	8592542132742	OSR824939		34901	Osram	Osram	BrzdyPro s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	25.46	31.32	36.55	44.96	43.6	0			€/ks		279	ZA-02 Žilina	Skladom	24 h	1	1	4	2	Blister	24 h	0.06	0.07	96	46	50		96x46x50 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ECE R37/R112	8512.20	Francúzsko	Nový	12							https://cdn.bpr.sk/img/bpr-lgt-003561.jpg	https://cdn.bpr.sk/doc/bpr-lgt-003561.pdf	áno	2026-06-02
3562	BPR-LGT-003562	8591496969015	PHI477447		84728	Philips	Philips	BrzdyPro s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	28.21	34.70	38.82	47.75	37.6	10	42.98		€/ks		18	ZA-02 Žilina	Skladom	24 h	1	4	2	1	Kartón	24 h	0.32	0.36	657	60	40		657x60x40 mm	Dacia Duster I 2010–2018	2010	2018	ECE R37/R112	8512.20	Poľsko	Nový	12							https://cdn.bpr.sk/img/bpr-lgt-003562.jpg	https://cdn.bpr.sk/doc/bpr-lgt-003562.pdf	áno	2026-06-02
3563	BPR-BRK-003563	8597995000914	TRW286060	OE3164824;OE7112881	38683	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče TRW	Brzdové kotúče TRW, priemer 330 mm	Brzdové kotúče značky TRW s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	27.29	33.57	38.21	47.00	40.0	15	39.95		€/ks		338	DC-WIEN Viedeň	Skladom	24 h	1	1	4	1	Sada v krabici	24 h	2.22	2.33	330	330	70		330x330x70 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R90	8708.30	Slovensko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003563.jpg	https://cdn.bpr.sk/doc/bpr-brk-003563.pdf	áno	2026-06-02
3564	BPR-ACC-003564	8593259416460	BOT971209		10256	Bottari	Bottari	BrzdyPro s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble Bottari	Štartovacie káble Bottari, sivá	Štartovacie káble Bottari. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	36.22	44.55	58.00	71.34	60.1	0			€/ks		266	DC-WIEN Viedeň	Skladom	24 h	1	1	1	1	Fólia	24 h	4.04	4.66	405	266	262		405x266x262 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-003564.jpg	https://cdn.bpr.sk/doc/bpr-acc-003564.pdf	nie	2026-06-02
3565	BPR-BRK-003565	8592397859726	FEB717261	OE1693994;OE2219316;OE5028325	85700	Febi	Febi	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Febi	Brzdové čeľuste Febi, priemer 280 mm	Brzdové čeľuste značky Febi s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava			EUR	23	34.19	42.05	44.77	55.07	30.9	0			€/ks		0	DC-WIEN Viedeň	Vypredané	—	0	1	1	1	Kartón	—	2.13	2.30	280	280	65		280x280x65 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003565.jpg	https://cdn.bpr.sk/doc/bpr-brk-003565.pdf	áno	2026-06-02
3566	BPR-BRK-003566	8599657512476	TRW575925	OE7771555;OE5080363;OE6481630	17417	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky TRW	Brzdové platničky TRW, priemer 256 mm	Brzdové platničky značky TRW s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	62.91	77.38	81.88	100.71	30.2	5	95.67		€/ks		396	DC-WIEN Viedeň	Skladom	24 h	1	4	1	1	Fólia	24 h	2.44	2.94	256	256	33		256x256x33 mm	Opel Insignia A 2008–2017	2008	2017	ECE R90	8708.30	Čína	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003566.jpg	https://cdn.bpr.sk/doc/bpr-brk-003566.pdf	áno	2026-06-02
3567	BPR-ACC-003567	8595424458404	K2204039		54570	K2	K2	BrzdyPro s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, béžová	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Béžová	EUR	23	33.05	40.65	46.66	57.39	41.2	0			€/ks		398	DC-WIEN Viedeň	Skladom	24 h	1	1	1	2	Fólia	24 h	4.75	5.39	419	139	96		419x139x96 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-003567.jpg	https://cdn.bpr.sk/doc/bpr-acc-003567.pdf	áno	2026-06-02
3568	BPR-BRK-003568	8596826564878	FEB130622	OE9596596;OE1432618;OE8441577	54162	Febi	Febi	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Febi	Brzdové čeľuste Febi, priemer 256 mm	Brzdové čeľuste značky Febi s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	41.37	50.89	60.89	74.89	47.2	15	63.66		€/ks		472	ZA-02 Žilina	Skladom	24 h	1	10	1	4	Plastová nádoba	24 h	6.41	7.01	256	256	70		256x256x70 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ECE R90	8708.30	Turecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003568.jpg	https://cdn.bpr.sk/doc/bpr-brk-003568.pdf	áno	2026-06-02
3569	BPR-FLT-003569	8595367411450	MAH539106	OE4982174	14726	Mahle	Mahle	BrzdyPro s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Mahle	Olejový filter Mahle, typ Aktívne uhlie	Olejový filter Mahle (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	6.90	8.49	10.79	13.27	56.4	0			€/ks		371	ZA-02 Žilina	Skladom	24 h	1	1	1	1	Kartón	24 h	0.28	0.34	243	79	35		243x79x35 mm	Audi A6 C7 2011–2018	2011	2018	ISO 4548	8421.23	Turecko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-003569.jpg	https://cdn.bpr.sk/doc/bpr-flt-003569.pdf	áno	2026-06-02
3570	BPR-ACC-003570	8590835243731	FRO348905		18136	Frogum	Frogum	BrzdyPro s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Frogum	Gumové koberce (sada) Frogum, —	Gumové koberce (sada) Frogum. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	34.03	41.86	55.19	67.88	62.2	15	57.70		€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	1	4	2	Sada v krabici	10 dní	0.26	0.28	320	157	258		320x157x258 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-003570.jpg	https://cdn.bpr.sk/doc/bpr-acc-003570.pdf	nie	2026-06-02
3571	BPR-BRK-003571	8591539928122	ATE387579	OE9846763;OE6641650	64894	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 280 mm	Brzdové platničky značky ATE s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	45.33	55.76	61.41	75.53	35.5	10	67.98		€/ks		256	KE-03 Košice	Skladom	24 h	1	1	2	1	Fólia	24 h	8.77	9.65	280	280	52		280x280x52 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R90	8708.30	Turecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003571.jpg	https://cdn.bpr.sk/doc/bpr-brk-003571.pdf	áno	2026-06-02
3572	BPR-FLT-003572	8593740388016	BOS209361	OE1175351;OE7245902	23430	Bosch	Bosch	BrzdyPro s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Bosch	Palivový filter Bosch, typ Vysoký prietok	Palivový filter Bosch (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	23.35	28.72	36.05	44.34	54.4	10	39.91		€/ks		261	DC-WIEN Viedeň	Skladom	24 h	1	4	4	1	Blister	24 h	0.58	0.66	171	122	87		171x122x87 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ISO 4548	8421.23	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-003572.jpg	https://cdn.bpr.sk/doc/bpr-flt-003572.pdf	áno	2026-06-02
3573	BPR-ACC-003573	8590960322158	THU657975		46156	Thule	Thule	BrzdyPro s.r.o.	Autodoplnky	Strešný box	ACC	Strešný box Thule	Strešný box Thule, sivá	Strešný box Thule. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sivá			Sivá	EUR	23	190.57	234.40	289.26	355.79	51.8	5	338.00		€/ks		177	DC-WIEN Viedeň	Skladom	24 h	1	10	1	2	Kartón	24 h	8.01	9.30	199	226	73		199x226x73 mm	Univerzálne				8708.29	Čína	Nový	12							https://cdn.bpr.sk/img/bpr-acc-003573.jpg	https://cdn.bpr.sk/doc/bpr-acc-003573.pdf	áno	2026-06-02
3574	BPR-BRK-003574	8590559536928	TRW310164	OE9102580	45677	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste TRW	Brzdové čeľuste TRW, priemer 288 mm	Brzdové čeľuste značky TRW s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava			EUR	23	26.14	32.15	39.57	48.67	51.4	15	41.37		€/ks		84	KE-03 Košice	Skladom	24 h	1	10	1	1	Sada v krabici	24 h	4.16	5.01	288	288	87		288x288x87 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003574.jpg	https://cdn.bpr.sk/doc/bpr-brk-003574.pdf	áno	2026-06-02
3575	BPR-BRK-003575	8593096475347	TRW748477	OE9923691;OE4024016;OE8980698	69831	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 280 mm	Brzdový strmeň značky TRW s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	48.23	59.32	70.83	87.12	46.9	0			€/ks	36.15	6	DC-WIEN Viedeň	Na ceste	2–3 dni	3	5	1	2	Blister	2–3 dni	1.74	2.14	280	280	25		280x280x25 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R90	8708.30	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003575.jpg	https://cdn.bpr.sk/doc/bpr-brk-003575.pdf	áno	2026-06-02
3576	BPR-FLU-003576	8595561328752	MOB807878		49594	Mobil	Mobil	BrzdyPro s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 10W-40 4 L	Syntetický olej Mobil 10W-40, balenie 4 L	Plne syntetický motorový olej Mobil 10W-40. Normy ACEA A3/B4, API SN PLUS, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	10W-40 / 4 L				EUR	23	45.07	55.44	64.71	79.59	43.6	15	67.65	19.90	€/L		0	DC-PRG Praha	Na objednávku	7 dní	7	2	1	2	Plastová nádoba	7 dní	3.80	4.22	250	203	120	4.00	250x203x120 mm	Univerzálne			ACEA A3/B4 / API SN PLUS	3819.00	Turecko	Nový	0					10W-40	ACEA A3/B4, API SN PLUS	https://cdn.bpr.sk/img/bpr-flu-003576.jpg	https://cdn.bpr.sk/doc/bpr-flu-003576.pdf	áno	2026-06-02
3577	BPR-BRK-003577	8597667343424	ATE282250	OE8483506;OE7971306;OE3674380	77984	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 256 mm	Brzdový strmeň značky ATE s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	126.20	155.23	191.87	236.00	52.0	0			€/ks	45.50	34	KE-03 Košice	Skladom	24 h	1	1	4	1	Plastová nádoba	24 h	8.52	9.71	256	256	23		256x256x23 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003577.jpg	https://cdn.bpr.sk/doc/bpr-brk-003577.pdf	nie	2026-06-02
3578	BPR-FLT-003578	8595590314337	MAH510912	OE4070363;OE5658152;OE3473591	29447	Mahle	Mahle	BrzdyPro s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Mahle	Palivový filter Mahle, typ Aktívne uhlie	Palivový filter Mahle (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	26.28	32.32	39.74	48.88	51.2	15	41.55		€/ks		167	BA-01 Bratislava	Skladom	24 h	1	1	4	1	Plastová nádoba	24 h	0.24	0.27	210	218	50		210x218x50 mm	Ford Focus III 2010–2018	2010	2018	ISO 4548	8421.23	Slovensko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-003578.jpg	https://cdn.bpr.sk/doc/bpr-flt-003578.pdf	nie	2026-06-02
3579	BPR-FLT-003579	8594878321746	BOS73442	OE8668702	96296	Bosch	Bosch	BrzdyPro s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Bosch	Vzduchový filter Bosch, typ Štandard	Vzduchový filter Bosch (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	21.00	25.83	28.44	34.98	35.4	10	31.48		€/ks		373	DC-WIEN Viedeň	Skladom	24 h	1	10	1	1	Sada v krabici	24 h	0.75	0.82	80	225	42		80x225x42 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ISO 4548	8421.23	Slovensko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-003579.jpg	https://cdn.bpr.sk/doc/bpr-flt-003579.pdf	áno	2026-06-02
3580	BPR-BRK-003580	8594260617303	FEB685365	OE9357486;OE8943460;OE8994817	83535	Febi	Febi	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Febi	Brzdové čeľuste Febi, priemer 312 mm	Brzdové čeľuste značky Febi s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	53.02	65.21	70.32	86.49	32.6	15	73.52		€/ks		460	KE-03 Košice	Skladom	24 h	1	1	1	2	Fólia	24 h	4.41	4.94	312	312	66		312x312x66 mm	Volkswagen Passat B8 2014–2023	2014	2023	ECE R90	8708.30	Poľsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003580.jpg	https://cdn.bpr.sk/doc/bpr-brk-003580.pdf	áno	2026-06-02
3581	BPR-FLT-003581	8593704404318	BOS492340	OE5985587	46546	Bosch	Bosch	BrzdyPro s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Bosch	Kabínový filter Bosch, typ Vysoký prietok	Kabínový filter Bosch (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	9.89	12.16	14.14	17.39	43.0	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	2	1	4	Sada v krabici	10 dní	0.12	0.14	179	64	69		179x64x69 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	Slovensko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-003581.jpg	https://cdn.bpr.sk/doc/bpr-flt-003581.pdf	áno	2026-06-02
3582	BPR-BRK-003582	8597012378439	ATE793398	OE8418792;OE8402034;OE8177754	85451	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 312 mm	Brzdový strmeň značky ATE s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	144.31	177.50	212.31	261.14	47.1	15	221.97		€/ks	37.29	441	DC-WIEN Viedeň	Skladom	24 h	1	2	1	4	Plastová nádoba	24 h	7.61	8.84	312	312	47		312x312x47 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-003582.jpg	https://cdn.bpr.sk/doc/bpr-brk-003582.pdf	áno	2026-06-02
