row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
6281	DEX-BRK-006281	8597730443716	ATE469981	OE2106848;OE3655024	36423	ATE	ATE	PartsExpress Ltd.	Braking system	Brake discs	BRK	Brake discs ATE	Brake discs ATE, diameter 288 mm	Brake discs by ATE with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	42.40	52.15	61.70	75.89	45.5	0			EUR/pc		280	BA-01 Bratislava	In stock	24 h	1	1	1	2	Film wrap	24 h	1.57	1.68	288	288	47		288x288x47 mm	Toyota	Corolla	E170	2013	2019	Toyota Corolla E170 2013-2019	ECE R90	8708.30	France	New	24							https://cdn.dex.example/img/dex-brk-006281.jpg	https://cdn.dex.example/doc/dex-brk-006281.pdf	yes	2026-06-02
6282	DEX-FLU-006282	8596774475110	CAS745458		30003	Castrol	Castrol	PartsExpress Ltd.	Fluids	Coolant	FLU	Coolant Castrol 1.5 L	Coolant Castrol, 1.5 L, G12++	Coolant Castrol, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	14.80	18.20	19.30	23.74	30.4	0		15.83	EUR/L		457	DC-VIE Vienna	In stock	24 h	1	5	1	1	Film wrap	24 h	1.52	1.64	176	225	230	1.50	176x225x230 mm						Universal	G12++	3819.00	Czechia	New	0							https://cdn.dex.example/img/dex-flu-006282.jpg	https://cdn.dex.example/doc/dex-flu-006282.pdf	no	2026-06-02
6283	DEX-ACC-006283	8599047984982	BAS811658		94354	Baseus	Baseus	PartsExpress Ltd.	Accessories	Phone holder	ACC	Phone holder Baseus	Phone holder Baseus, beige	Phone holder Baseus. Quality build, easy installation, universal or model-specific design.	Design	Beige			Beige	EUR	23	14.86	18.28	23.24	28.59	56.4	10	25.73		EUR/pc		52	KE-03 Kosice	In stock	24 h	1	1	1	2	Boxed set	24 h	8.81	10.50	197	103	59		197x103x59 mm						Universal		8708.29	Spain	New	12							https://cdn.dex.example/img/dex-acc-006283.jpg	https://cdn.dex.example/doc/dex-acc-006283.pdf	yes	2026-06-02
6284	DEX-BRK-006284	8590627692891	ATE500683	OE7302021	65463	ATE	ATE	PartsExpress Ltd.	Braking system	Brake discs	BRK	Brake discs ATE	Brake discs ATE, diameter 330 mm	Brake discs by ATE with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	50.45	62.05	66.02	81.20	30.9	0			EUR/pc		256	ZA-02 Zilina	In stock	24 h	1	5	1	1	Boxed set	24 h	2.02	2.48	330	330	36		330x330x36 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ECE R90	8708.30	Poland	New	24							https://cdn.dex.example/img/dex-brk-006284.jpg	https://cdn.dex.example/doc/dex-brk-006284.pdf	yes	2026-06-02
6285	DEX-LGT-006285	8598642470197	OSR260430		36263	Osram	Osram	PartsExpress Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Osram	H7 bulb Osram	H7 bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	6.28	7.72	9.86	12.13	57.0	10	10.92		EUR/pc		7	ZA-02 Zilina	Incoming	2-3 days	3	1	4	4	Box	2-3 days	0.62	0.76	582	24	31		582x24x31 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	ECE R37/R112	8512.20	China	New	12							https://cdn.dex.example/img/dex-lgt-006285.jpg	https://cdn.dex.example/doc/dex-lgt-006285.pdf	yes	2026-06-02
6286	DEX-PRT-006286	8593375973069	DEN902281	OE5625234;OE7288549;OE9826787	30588	Denso	Denso	PartsExpress Ltd.	Spare parts	Starter motor	PRT	Starter motor Denso	Starter motor Denso	Starter motor Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Rear axle		Rear axle			EUR	23	223.78	275.25	311.49	383.13	39.2	5	363.97		EUR/pc	77.19	29	ZA-02 Zilina	In stock	24 h	1	4	4	1	Box	24 h	0.65	0.73	61	201	227		61x201x227 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015		8708.99	Germany	Remanufactured	24							https://cdn.dex.example/img/dex-prt-006286.jpg	https://cdn.dex.example/doc/dex-prt-006286.pdf	yes	2026-06-02
6287	DEX-FLU-006287	8591425431101	LIQ323177		61263	Liqui Moly	Liqui Moly	PartsExpress Ltd.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L	Washer fluid Liqui Moly, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	5.24	6.45	7.03	8.65	34.2	5	8.22	2.88	EUR/L		229	DC-VIE Vienna	In stock	24 h	1	1	1	2	Blister	24 h	3.15	3.51	108	216	358	3.00	108x216x358 mm						Universal		3819.00	Slovakia	New	0							https://cdn.dex.example/img/dex-flu-006287.jpg	https://cdn.dex.example/doc/dex-flu-006287.pdf	yes	2026-06-02
6288	DEX-LGT-006288	8590204099891	OSR344443		46813	Osram	Osram	PartsExpress Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	14.31	17.60	19.36	23.81	35.3	0			EUR/pc		0	ZA-02 Zilina	On order	14 days	14	1	1	2	Film wrap	14 days	0.17	0.19	101	24	31		101x24x31 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	ECE R37/R112	8512.20	France	New	12							https://cdn.dex.example/img/dex-lgt-006288.jpg	https://cdn.dex.example/doc/dex-lgt-006288.pdf	yes	2026-06-02
6289	DEX-ACC-006289	8599673615205	BOT153548		97553	Bottari	Bottari	PartsExpress Ltd.	Accessories	Jump leads	ACC	Jump leads Bottari	Jump leads Bottari, black	Jump leads Bottari. Quality build, easy installation, universal or model-specific design.	Design	Black			Black	EUR	23	16.63	20.45	25.81	31.75	55.2	10	28.57		EUR/pc		328	DC-VIE Vienna	In stock	24 h	1	5	2	1	Boxed set	24 h	7.52	8.21	346	395	107		346x395x107 mm						Universal		8708.29	Poland	New	12							https://cdn.dex.example/img/dex-acc-006289.jpg	https://cdn.dex.example/doc/dex-acc-006289.pdf	yes	2026-06-02
6290	DEX-FLU-006290	8595992253166	LIQ165287		47158	Liqui Moly	Liqui Moly	PartsExpress Ltd.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L	Washer fluid Liqui Moly, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	5.18	6.37	7.43	9.14	43.4	5	8.68	3.05	EUR/L		0	ZA-02 Zilina	On order	14 days	14	2	2	1	Box	14 days	3.23	3.61	192	158	150	3.00	192x158x150 mm						Universal		3819.00	Germany	New	0							https://cdn.dex.example/img/dex-flu-006290.jpg	https://cdn.dex.example/doc/dex-flu-006290.pdf	no	2026-06-02
6291	DEX-BRK-006291	8596838392230	FEB165533	OE5035794	38691	Febi	Febi	PartsExpress Ltd.	Braking system	Brake shoes	BRK	Brake shoes Febi	Brake shoes Febi, diameter 256 mm	Brake shoes by Febi with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Left		EUR	23	41.37	50.89	56.38	69.35	36.3	0			EUR/pc		238	ZA-02 Zilina	In stock	24 h	1	2	2	4	Box	24 h	8.93	10.40	256	256	57		256x256x57 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ECE R90	8708.30	France	New	24							https://cdn.dex.example/img/dex-brk-006291.jpg	https://cdn.dex.example/doc/dex-brk-006291.pdf	yes	2026-06-02
6292	DEX-BAT-006292	8592123228093	BOS111228		86946	Bosch	Bosch	PartsExpress Ltd.	Electrical	Car battery	BAT	Car battery Bosch 80 Ah 12V 720A	Car battery Bosch 80 Ah, cranking 720 A	Starter battery Bosch 80 Ah, 12 V, cranking current 720 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	80 Ah				EUR	23	99.81	122.77	126.66	155.79	26.9	5	148.00		EUR/pc	11.13	0	ZA-02 Zilina	Sold out		0	1	1	2	Plastic container		11.80	13.97	242	175	190		242x175x190 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	EN 50342	8507.10	Czechia	New	24							https://cdn.dex.example/img/dex-bat-006292.jpg	https://cdn.dex.example/doc/dex-bat-006292.pdf	yes	2026-06-02
6293	DEX-PRT-006293	8594426310109	BOS935311	OE8257493	23613	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Rear axle		Rear axle			EUR	23	95.82	117.86	138.59	170.47	44.6	10	153.42		EUR/pc	28.02	0	BA-01 Bratislava	On order	10 days	10	4	4	1	Plastic container	10 days	5.88	6.45	137	183	163		137x183x163 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013		8708.99	Germany	Remanufactured	24							https://cdn.dex.example/img/dex-prt-006293.jpg	https://cdn.dex.example/doc/dex-prt-006293.pdf	yes	2026-06-02
6294	DEX-BRK-006294	8596190205117	BOS697092	OE7527674	78618	Bosch	Bosch	PartsExpress Ltd.	Braking system	Brake pads	BRK	Brake pads Bosch	Brake pads Bosch, diameter 300 mm	Brake pads by Bosch with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	36.91	45.40	56.50	69.50	53.1	5	66.02		EUR/pc		63	KE-03 Kosice	In stock	24 h	1	10	1	1	Blister	24 h	3.31	4.03	300	300	57		300x300x57 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015	ECE R90	8708.30	China	New	24							https://cdn.dex.example/img/dex-brk-006294.jpg	https://cdn.dex.example/doc/dex-brk-006294.pdf	no	2026-06-02
6295	DEX-BRK-006295	8590975474989	CIF53372	OE3622894;OE2970491	43229	Cifam	Cifam	PartsExpress Ltd.	Braking system	Brake caliper	BRK	Brake caliper Cifam	Brake caliper Cifam, diameter 312 mm	Brake caliper by Cifam with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub			EUR	23	146.31	179.96	197.43	242.84	34.9	0			EUR/pc	46.81	415	KE-03 Kosice	In stock	24 h	1	4	2	1	Film wrap	24 h	3.00	3.50	312	312	73		312x312x73 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018	ECE R90	8708.30	Germany	New	24							https://cdn.dex.example/img/dex-brk-006295.jpg	https://cdn.dex.example/doc/dex-brk-006295.pdf	yes	2026-06-02
6296	DEX-BRK-006296	8594669469817	ZIM165146	OE7390456	74375	Zimmermann	Zimmermann	PartsExpress Ltd.	Braking system	Brake discs	BRK	Brake discs Zimmermann	Brake discs Zimmermann, diameter 330 mm	Brake discs by Zimmermann with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	26.87	33.05	39.87	49.04	48.4	0			EUR/pc		64	DC-PRG Prague	In stock	24 h	1	2	1	1	Box	24 h	3.73	4.33	330	330	70		330x330x70 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ECE R90	8708.30	Poland	New	24							https://cdn.dex.example/img/dex-brk-006296.jpg	https://cdn.dex.example/doc/dex-brk-006296.pdf	yes	2026-06-02
6297	DEX-FLT-006297	8595437009693	HEN979413	OE4635569	54045	Hengst	Hengst	PartsExpress Ltd.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type Activated carbon	Oil filter Hengst (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	15.71	19.32	22.47	27.64	43.0	0			EUR/pc		0	DC-PRG Prague	On order	7 days	7	10	1	2	Box	7 days	1.02	1.09	221	178	53		221x178x53 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	ISO 4548	8421.23	Slovakia	New	24							https://cdn.dex.example/img/dex-flt-006297.jpg	https://cdn.dex.example/doc/dex-flt-006297.pdf	yes	2026-06-02
6298	DEX-FLT-006298	8594315926794	MAN68858	OE4871154;OE1618714	53641	Mann-Filter	Mann-Filter	PartsExpress Ltd.	Filters	Oil filter	FLT	Oil filter Mann-Filter	Oil filter Mann-Filter, type High flow	Oil filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	15.72	19.34	21.60	26.57	37.4	15	22.58		EUR/pc		375	DC-VIE Vienna	In stock	24 h	1	5	1	2	Box	24 h	0.86	0.92	197	69	109		197x69x109 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	ISO 4548	8421.23	Italy	New	24							https://cdn.dex.example/img/dex-flt-006298.jpg	https://cdn.dex.example/doc/dex-flt-006298.pdf	no	2026-06-02
6299	DEX-PRT-006299	8594947713786	VAL915286	OE2003594;OE7857026;OE1974352	84485	Valeo	Valeo	PartsExpress Ltd.	Spare parts	Alternator	PRT	Alternator Valeo	Alternator Valeo	Alternator Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.				Left		EUR	23	198.34	243.96	278.98	343.15	40.7	5	325.99		EUR/pc	50.40	0	KE-03 Kosice	On order	10 days	10	5	4	1	Box	10 days	0.84	0.91	65	199	159		65x199x159 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014		8708.99	Germany	Remanufactured	24							https://cdn.dex.example/img/dex-prt-006299.jpg	https://cdn.dex.example/doc/dex-prt-006299.pdf	yes	2026-06-02
6300	DEX-PRT-006300	8594439391348	BOS194368	OE9761533;OE7229283	96155	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Alternator	PRT	Alternator Bosch	Alternator Bosch	Alternator Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Rear axle		Rear axle	Left		EUR	23	199.14	244.94	291.85	358.98	46.6	0			EUR/pc	48.75	363	BA-01 Bratislava	In stock	24 h	1	4	1	4	Box	24 h	9.96	12.01	198	251	135		198x251x135 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020		8708.99	Turkey	Remanufactured	24							https://cdn.dex.example/img/dex-prt-006300.jpg	https://cdn.dex.example/doc/dex-prt-006300.pdf	no	2026-06-02
6301	DEX-TYR-006301	8594437860884	GOO503727		85723	Goodyear	Goodyear	PartsExpress Ltd.	Tires	Winter tire	TYR	Goodyear 205/55 R15 96T winter	Winter tire Goodyear 205/55 R15 96T	Winter tire Goodyear 205/55 R15, load index 96, speed rating T. EU label: fuel B, wet grip B, noise 68 dB.	Size	205/55 R15 96T				EUR	23	92.17	113.37	124.27	152.85	34.8	5	145.21		EUR/pc		55	DC-VIE Vienna	In stock	24 h	1	5	4	1	Plastic container	24 h	9.30	11.61	475	205	205		475x205x205 mm						Universal	ECE R30	4011.10	Turkey	New	24	Winter	B	B	68			https://cdn.dex.example/img/dex-tyr-006301.jpg	https://cdn.dex.example/doc/dex-tyr-006301.pdf	yes	2026-06-02
6302	DEX-BRK-006302	8597284901281	FEB174223	OE7565345;OE5097535	61199	Febi	Febi	PartsExpress Ltd.	Braking system	Brake shoes	BRK	Brake shoes Febi	Brake shoes Febi, diameter 288 mm	Brake shoes by Febi with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Left		EUR	23	50.83	62.52	73.59	90.52	44.8	0			EUR/pc		34	DC-PRG Prague	Incoming	2-3 days	3	1	2	1	Blister	2-3 days	7.63	9.04	288	288	51		288x288x51 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	ECE R90	8708.30	Poland	New	24							https://cdn.dex.example/img/dex-brk-006302.jpg	https://cdn.dex.example/doc/dex-brk-006302.pdf	yes	2026-06-02
6303	DEX-RIM-006303	8590770781893	BOR939069		74879	Borbet	Borbet	PartsExpress Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel Borbet 7.0Jx18 5x112 ET40	Alloy wheel Borbet 7.0Jx18, 5x112, ET40	Alloy wheel Borbet, 7.0Jx18, PCD 5x112, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx18 5x112 ET40				EUR	23	114.37	140.68	151.16	185.93	32.2	10	167.34		EUR/pc		0	DC-VIE Vienna	On order	7 days	7	1	1	1	Plastic container	7 days	10.10	12.45	500	500	175		500x500x175 mm						Universal	TUV / ECE	8708.70	Slovakia	New	24							https://cdn.dex.example/img/dex-rim-006303.jpg	https://cdn.dex.example/doc/dex-rim-006303.pdf	yes	2026-06-02
6304	DEX-BRK-006304	8597406121276	ATE103767	OE1016740	67727	ATE	ATE	PartsExpress Ltd.	Braking system	Brake pads	BRK	Brake pads ATE	Brake pads ATE, diameter 330 mm	Brake pads by ATE with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	63.84	78.52	87.03	107.05	36.3	0			EUR/pc		259	DC-VIE Vienna	In stock	24 h	1	2	1	1	Boxed set	24 h	8.25	9.61	330	330	34		330x330x34 mm	Kia	Ceed	II (JD)	2012	2018	Kia Ceed II (JD) 2012-2018	ECE R90	8708.30	China	New	24							https://cdn.dex.example/img/dex-brk-006304.jpg	https://cdn.dex.example/doc/dex-brk-006304.pdf	yes	2026-06-02
6305	DEX-TYR-006305	8598229675502	BAR548605		19696	Barum	Barum	PartsExpress Ltd.	Tires	Winter tire	TYR	Barum 175/45 R15 95H winter	Winter tire Barum 175/45 R15 95H	Winter tire Barum 175/45 R15, load index 95, speed rating H. EU label: fuel E, wet grip C, noise 70 dB.	Size	175/45 R15 95H				EUR	23	109.09	134.18	133.56	164.28	22.4	0			EUR/pc		0	ZA-02 Zilina	Sold out		0	4	1	1	Boxed set		7.70	8.51	475	175	175		475x175x175 mm						Universal	ECE R30	4011.10	Italy	New	24	Winter	E	C	70			https://cdn.dex.example/img/dex-tyr-006305.jpg	https://cdn.dex.example/doc/dex-tyr-006305.pdf	yes	2026-06-02
6306	DEX-FLU-006306	8599506298377	SHE353992		72804	Sheron	Sheron	PartsExpress Ltd.	Fluids	Washer fluid	FLU	Washer fluid Sheron 3 L	Washer fluid Sheron, 3 L	Washer fluid Sheron, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	7.36	9.05	10.28	12.64	39.7	0		4.21	EUR/L		0	DC-VIE Vienna	On order	14 days	14	10	1	1	Boxed set	14 days	3.28	3.54	149	122	366	3.00	149x122x366 mm						Universal		3819.00	Germany	New	0							https://cdn.dex.example/img/dex-flu-006306.jpg	https://cdn.dex.example/doc/dex-flu-006306.pdf	yes	2026-06-02
6307	DEX-BRK-006307	8595454693646	BOS769772	OE8346115;OE7546408;OE2813839	90888	Bosch	Bosch	PartsExpress Ltd.	Braking system	Brake pads	BRK	Brake pads Bosch	Brake pads Bosch, diameter 312 mm	Brake pads by Bosch with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	51.16	62.93	78.45	96.49	53.3	10	86.84		EUR/pc		199	KE-03 Kosice	In stock	24 h	1	1	1	1	Film wrap	24 h	5.50	6.59	312	312	78		312x312x78 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015	ECE R90	8708.30	Italy	New	24							https://cdn.dex.example/img/dex-brk-006307.jpg	https://cdn.dex.example/doc/dex-brk-006307.pdf	no	2026-06-02
6308	DEX-FLU-006308	8599050859703	CAS36180		41354	Castrol	Castrol	PartsExpress Ltd.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-40 5 L	Synthetic oil Castrol 5W-40, 5 L pack	Fully synthetic engine oil Castrol 5W-40. ACEA A3/B4, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-40 / 5 L				EUR	23	49.06	60.34	63.91	78.61	30.3	10	70.75	15.72	EUR/L		279	BA-01 Bratislava	In stock	24 h	1	4	1	4	Boxed set	24 h	4.70	5.14	231	263	262	5.00	231x263x262 mm						Universal	ACEA A3/B4 / API SP	3819.00	France	New	0					5W-40	ACEA A3/B4, API SP	https://cdn.dex.example/img/dex-flu-006308.jpg	https://cdn.dex.example/doc/dex-flu-006308.pdf	no	2026-06-02
6309	DEX-BAT-006309	8591796253548	EXI94608		27593	Exide	Exide	PartsExpress Ltd.	Electrical	Car battery	BAT	Car battery Exide 95 Ah 12V 855A	Car battery Exide 95 Ah, cranking 855 A	Starter battery Exide 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	143.75	176.81	179.31	220.55	24.7	10	198.50		EUR/pc	12.47	397	BA-01 Bratislava	In stock	24 h	1	1	2	1	Plastic container	24 h	13.10	14.55	242	175	190		242x175x190 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018	EN 50342	8507.10	Czechia	New	24							https://cdn.dex.example/img/dex-bat-006309.jpg	https://cdn.dex.example/doc/dex-bat-006309.pdf	yes	2026-06-02
6310	DEX-BRK-006310	8594558426716	TRW51294	OE8502625	19155	TRW	TRW	PartsExpress Ltd.	Braking system	Brake discs	BRK	Brake discs TRW	Brake discs TRW, diameter 330 mm	Brake discs by TRW with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	46.20	56.83	65.09	80.06	40.9	5	76.06		EUR/pc		27	DC-VIE Vienna	Incoming	2-3 days	3	5	1	1	Film wrap	2-3 days	6.90	8.52	330	330	33		330x330x33 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012	ECE R90	8708.30	Japan	New	24							https://cdn.dex.example/img/dex-brk-006310.jpg	https://cdn.dex.example/doc/dex-brk-006310.pdf	no	2026-06-02
6311	DEX-BRK-006311	8593793262011	TRW24311	OE6421110;OE4252768	31758	TRW	TRW	PartsExpress Ltd.	Braking system	Brake shoes	BRK	Brake shoes TRW	Brake shoes TRW, diameter 280 mm	Brake shoes by TRW with 280 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Right		EUR	23	29.10	35.79	41.66	51.24	43.2	0			EUR/pc		257	BA-01 Bratislava	In stock	24 h	1	5	4	1	Blister	24 h	9.46	11.35	280	280	77		280x280x77 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017	ECE R90	8708.30	Czechia	New	24							https://cdn.dex.example/img/dex-brk-006311.jpg	https://cdn.dex.example/doc/dex-brk-006311.pdf	yes	2026-06-02
6312	DEX-FLU-006312	8591603769309	FEB903307		10982	Febi	Febi	PartsExpress Ltd.	Fluids	Coolant	FLU	Coolant Febi 1.5 L	Coolant Febi, 1.5 L, G12++	Coolant Febi, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	11.52	14.17	15.72	19.34	36.5	0		12.89	EUR/L		395	ZA-02 Zilina	In stock	24 h	1	4	4	1	Film wrap	24 h	1.52	1.67	121	102	292	1.50	121x102x292 mm						Universal	G12++	3819.00	Germany	New	0							https://cdn.dex.example/img/dex-flu-006312.jpg	https://cdn.dex.example/doc/dex-flu-006312.pdf	yes	2026-06-02
6313	DEX-FLT-006313	8598971029806	BOS535079	OE3792977;OE4763898	63017	Bosch	Bosch	PartsExpress Ltd.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Activated carbon	Cabin filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	6.45	7.93	10.07	12.39	56.1	15	10.53		EUR/pc		0	ZA-02 Zilina	On order	7 days	7	1	2	2	Film wrap	7 days	0.78	0.94	207	173	36		207x173x36 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023	ISO 4548	8421.23	Poland	New	24							https://cdn.dex.example/img/dex-flt-006313.jpg	https://cdn.dex.example/doc/dex-flt-006313.pdf	yes	2026-06-02
6314	DEX-PRT-006314	8595126518017	BOS787894	OE4375866;OE7305370	25371	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Ignition coil	PRT	Ignition coil Bosch	Ignition coil Bosch	Ignition coil Bosch. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine			EUR	23	68.49	84.24	102.01	125.47	48.9	0			EUR/pc		475	ZA-02 Zilina	In stock	24 h	1	1	4	4	Plastic container	24 h	3.70	4.38	116	265	48		116x265x48 mm	BMW	5 Series	F10	2010	2017	BMW 5 Series F10 2010-2017		8708.99	France	New	24							https://cdn.dex.example/img/dex-prt-006314.jpg	https://cdn.dex.example/doc/dex-prt-006314.pdf	yes	2026-06-02
6315	DEX-TYR-006315	8597864419687	MAT430050		60060	Matador	Matador	PartsExpress Ltd.	Tires	Winter tire	TYR	Matador 235/45 R18 99H winter	Winter tire Matador 235/45 R18 99H	Winter tire Matador 235/45 R18, load index 99, speed rating H. EU label: fuel B, wet grip C, noise 72 dB.	Size	235/45 R18 99H				EUR	23	150.52	185.14	196.83	242.10	30.8	15	205.78		EUR/pc		11	DC-PRG Prague	Incoming	2-3 days	3	10	4	2	Boxed set	2-3 days	9.30	10.66	550	235	235		550x235x235 mm						Universal	ECE R30	4011.10	Japan	New	24	Winter	B	C	72			https://cdn.dex.example/img/dex-tyr-006315.jpg	https://cdn.dex.example/doc/dex-tyr-006315.pdf	yes	2026-06-02
6316	DEX-FLT-006316	8592106980086	HEN765651	OE5011474	29715	Hengst	Hengst	PartsExpress Ltd.	Filters	Fuel filter	FLT	Fuel filter Hengst	Fuel filter Hengst, type Activated carbon	Fuel filter Hengst (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	16.59	20.41	26.49	32.58	59.7	5	30.95		EUR/pc		0	KE-03 Kosice	On order	7 days	7	4	2	1	Plastic container	7 days	1.38	1.62	87	92	78		87x92x78 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	ISO 4548	8421.23	Czechia	New	24							https://cdn.dex.example/img/dex-flt-006316.jpg	https://cdn.dex.example/doc/dex-flt-006316.pdf	yes	2026-06-02
