row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
4542	APS-TYR-004542	8592354186711	BRI118554		72357	Bridgestone	Bridgestone	AutoParts Slovakia Ltd.	Tires	Summer tire	TYR	Bridgestone 185/50 R18 90V summer	Summer tire Bridgestone 185/50 R18 90V	Summer tire Bridgestone 185/50 R18, load index 90, speed rating V. EU label: fuel E, wet grip B, noise 72 dB.	Size	185/50 R18 90V				EUR	23	134.39	165.30	183.60	225.83	36.6	0			EUR/pc		322	DC-VIE Vienna	In stock	24 h	1	1	4	1	Box	24 h	9.80	11.03	550	185	185		550x185x185 mm						Universal	ECE R30	4011.10	Italy	New	24	Summer	E	B	72			https://cdn.aps.example/img/aps-tyr-004542.jpg	https://cdn.aps.example/doc/aps-tyr-004542.pdf	yes	2026-06-02
4543	APS-FLT-004543	8596926656695	MAH634152	OE3329498;OE5014166;OE6563892	71627	Mahle	Mahle	AutoParts Slovakia Ltd.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type High flow	Cabin filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	20.22	24.87	32.03	39.40	58.4	0			EUR/pc		0	KE-03 Kosice	On order	7 days	7	1	2	1	Blister	7 days	1.15	1.21	178	220	84		178x220x84 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ISO 4548	8421.23	Poland	New	24							https://cdn.aps.example/img/aps-flt-004543.jpg	https://cdn.aps.example/doc/aps-flt-004543.pdf	yes	2026-06-02
4544	APS-LGT-004544	8593305370531	VAL332049		60502	Valeo	Valeo	AutoParts Slovakia Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Valeo	Wiper blade (set) Valeo	Wiper blade (set) Valeo. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	23.18	28.51	33.40	41.08	44.1	10	36.97		EUR/pc		158	DC-PRG Prague	In stock	24 h	1	1	1	2	Blister	24 h	0.77	0.92	138	59	43		138x59x43 mm	Kia	Ceed	II (JD)	2012	2018	Kia Ceed II (JD) 2012-2018	ECE R37/R112	8512.20	Slovakia	New	12							https://cdn.aps.example/img/aps-lgt-004544.jpg	https://cdn.aps.example/doc/aps-lgt-004544.pdf	yes	2026-06-02
4545	APS-BAT-004545	8590961893930	EXI951678		81258	Exide	Exide	AutoParts Slovakia Ltd.	Electrical	Car battery	BAT	Car battery Exide 80 Ah 12V 800A	Car battery Exide 80 Ah, cranking 800 A	Starter battery Exide 80 Ah, 12 V, cranking current 800 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	80 Ah				EUR	23	73.99	91.01	100.52	123.64	35.9	15	105.09		EUR/pc	11.48	0	ZA-02 Zilina	On order	10 days	10	5	1	2	Box	10 days	15.60	18.83	242	175	190		242x175x190 mm	Audi	A6	C7	2011	2018	Audi A6 C7 2011-2018	EN 50342	8507.10	Slovakia	New	24							https://cdn.aps.example/img/aps-bat-004545.jpg	https://cdn.aps.example/doc/aps-bat-004545.pdf	yes	2026-06-02
4546	APS-PRT-004546	8591892312972	GAT817545	OE1183737;OE3046862;OE4050720	63023	Gates	Gates	AutoParts Slovakia Ltd.	Spare parts	Water pump	PRT	Water pump Gates	Water pump Gates	Water pump Gates. Precise fitment to OE specification, proven reliability and durability.				Right		EUR	23	32.17	39.57	47.43	58.34	47.4	0			EUR/pc		117	ZA-02 Zilina	In stock	24 h	1	2	1	1	Blister	24 h	9.31	10.64	114	158	175		114x158x175 mm	Volkswagen	Golf	VI (5K)	2008	2013	Volkswagen Golf VI (5K) 2008-2013		8708.99	Italy	New	24							https://cdn.aps.example/img/aps-prt-004546.jpg	https://cdn.aps.example/doc/aps-prt-004546.pdf	no	2026-06-02
4547	APS-FLU-004547	8595648606827	LIQ630433		59901	Liqui Moly	Liqui Moly	AutoParts Slovakia Ltd.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-20 1 L	Synthetic oil Liqui Moly 0W-20, 1 L pack	Fully synthetic engine oil Liqui Moly 0W-20. ACEA A5/B5, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-20 / 1 L				EUR	23	12.97	15.95	16.71	20.55	28.8	10	18.50	20.55	EUR/L		479	BA-01 Bratislava	In stock	24 h	1	1	4	1	Box	24 h	1.00	1.19	122	267	242	1.00	122x267x242 mm						Universal	ACEA A5/B5 / API SN PLUS	3819.00	Spain	New	0					0W-20	ACEA A5/B5, API SN PLUS	https://cdn.aps.example/img/aps-flu-004547.jpg	https://cdn.aps.example/doc/aps-flu-004547.pdf	yes	2026-06-02
4548	APS-BRK-004548	8599384784733	TRW532619	OE6352475	84424	TRW	TRW	AutoParts Slovakia Ltd.	Braking system	Brake caliper	BRK	Brake caliper TRW	Brake caliper TRW, diameter 280 mm	Brake caliper by TRW with 280 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Left		EUR	23	99.00	121.77	132.87	163.43	34.2	5	155.26		EUR/pc	36.74	0	BA-01 Bratislava	On order	10 days	10	5	1	1	Box	10 days	2.72	3.02	280	280	77		280x280x77 mm	Audi	A6	C7	2011	2018	Audi A6 C7 2011-2018	ECE R90	8708.30	Italy	New	24							https://cdn.aps.example/img/aps-brk-004548.jpg	https://cdn.aps.example/doc/aps-brk-004548.pdf	yes	2026-06-02
4549	APS-RIM-004549	8599183889578	BOR709447		50653	Borbet	Borbet	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Borbet 7.0Jx15 5x112 ET50	Steel wheel Borbet 7.0Jx15, 5x112, ET50	Steel wheel Borbet, 7.0Jx15, PCD 5x112, ET50. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx15 5x112 ET50				EUR	23	55.94	68.81	84.35	103.75	50.8	0			EUR/pc		28	ZA-02 Zilina	Incoming	2-3 days	3	2	1	1	Boxed set	2-3 days	8.80	9.89	425	425	175		425x425x175 mm						Universal	TUV / ECE	8708.70	Italy	New	24							https://cdn.aps.example/img/aps-rim-004549.jpg	https://cdn.aps.example/doc/aps-rim-004549.pdf	yes	2026-06-02
4550	APS-ACC-004550	8595703457784	BOT159806		47623	Bottari	Bottari	AutoParts Slovakia Ltd.	Accessories	Jump leads	ACC	Jump leads Bottari	Jump leads Bottari, black	Jump leads Bottari. Quality build, easy installation, universal or model-specific design.	Design	Universal			Black	EUR	23	21.34	26.25	29.73	36.57	39.3	15	31.08		EUR/pc		0	DC-PRG Prague	On order	14 days	14	4	4	4	Plastic container	14 days	7.59	8.94	451	285	107		451x285x107 mm						Universal		8708.29	Japan	New	12							https://cdn.aps.example/img/aps-acc-004550.jpg	https://cdn.aps.example/doc/aps-acc-004550.pdf	yes	2026-06-02
4551	APS-BRK-004551	8598364384215	TRW863303	OE3593250;OE8736570;OE9202979	43894	TRW	TRW	AutoParts Slovakia Ltd.	Braking system	Brake caliper	BRK	Brake caliper TRW	Brake caliper TRW, diameter 312 mm	Brake caliper by TRW with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Left		EUR	23	143.61	176.64	203.96	250.87	42.0	5	238.33		EUR/pc	38.97	19	DC-VIE Vienna	Incoming	2-3 days	3	10	1	1	Boxed set	2-3 days	8.03	9.44	312	312	72		312x312x72 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ECE R90	8708.30	Turkey	New	24							https://cdn.aps.example/img/aps-brk-004551.jpg	https://cdn.aps.example/doc/aps-brk-004551.pdf	yes	2026-06-02
4552	APS-FLT-004552	8597307331897	BOS560404	OE6271268	63033	Bosch	Bosch	AutoParts Slovakia Ltd.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Standard	Cabin filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	15.01	18.46	21.40	26.32	42.6	15	22.37		EUR/pc		75	DC-VIE Vienna	In stock	24 h	1	4	4	4	Box	24 h	1.34	1.55	143	97	77		143x97x77 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013	ISO 4548	8421.23	China	New	24							https://cdn.aps.example/img/aps-flt-004552.jpg	https://cdn.aps.example/doc/aps-flt-004552.pdf	yes	2026-06-02
4553	APS-FLT-004553	8599673302273	MAH230113	OE9907878;OE9842517	48177	Mahle	Mahle	AutoParts Slovakia Ltd.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type High flow	Oil filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	12.03	14.80	16.82	20.69	39.8	0			EUR/pc		281	ZA-02 Zilina	In stock	24 h	1	1	1	1	Boxed set	24 h	0.30	0.37	300	117	54		300x117x54 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017	ISO 4548	8421.23	Turkey	New	24							https://cdn.aps.example/img/aps-flt-004553.jpg	https://cdn.aps.example/doc/aps-flt-004553.pdf	yes	2026-06-02
4554	APS-PRT-004554	8592906109960	SAC563760	OE9212708	10979	Sachs	Sachs	AutoParts Slovakia Ltd.	Spare parts	Clutch kit	PRT	Clutch kit Sachs	Clutch kit Sachs	Clutch kit Sachs. Precise fitment to OE specification, proven reliability and durability.				Set		EUR	23	145.76	179.28	204.76	251.85	40.5	5	239.26		EUR/pc		291	BA-01 Bratislava	In stock	24 h	1	5	2	4	Film wrap	24 h	3.65	4.09	53	69	112		53x69x112 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018		8708.99	Turkey	New	24							https://cdn.aps.example/img/aps-prt-004554.jpg	https://cdn.aps.example/doc/aps-prt-004554.pdf	yes	2026-06-02
4555	APS-TYR-004555	8599589703980	BRI594284		83101	Bridgestone	Bridgestone	AutoParts Slovakia Ltd.	Tires	Winter tire	TYR	Bridgestone 185/45 R15 92W winter	Winter tire Bridgestone 185/45 R15 92W	Winter tire Bridgestone 185/45 R15, load index 92, speed rating W. EU label: fuel E, wet grip A, noise 68 dB.	Size	185/45 R15 92W				EUR	23	126.82	155.99	175.96	216.43	38.7	0			EUR/pc		265	DC-VIE Vienna	In stock	24 h	1	5	4	1	Plastic container	24 h	7.70	8.94	475	185	185		475x185x185 mm						Universal	ECE R30	4011.10	Spain	New	24	Winter	E	A	68			https://cdn.aps.example/img/aps-tyr-004555.jpg	https://cdn.aps.example/doc/aps-tyr-004555.pdf	yes	2026-06-02
4556	APS-FLT-004556	8594455891662	FIL244616	OE4322639;OE8819467;OE6003087	12583	Filtron	Filtron	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type Standard	Air filter Filtron (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	18.75	23.06	27.83	34.23	48.4	10	30.81		EUR/pc		434	BA-01 Bratislava	In stock	24 h	1	10	1	1	Boxed set	24 h	1.02	1.10	197	185	87		197x185x87 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014	ISO 4548	8421.23	Slovakia	New	24							https://cdn.aps.example/img/aps-flt-004556.jpg	https://cdn.aps.example/doc/aps-flt-004556.pdf	yes	2026-06-02
4557	APS-RIM-004557	8596433678050	RON723558		96968	Ronal	Ronal	AutoParts Slovakia Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel Ronal 7.5Jx18 5x114.3 ET50	Alloy wheel Ronal 7.5Jx18, 5x114.3, ET50	Alloy wheel Ronal, 7.5Jx18, PCD 5x114.3, ET50. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx18 5x114.3 ET50				EUR	23	48.48	59.63	69.75	85.79	43.9	0			EUR/pc		31	BA-01 Bratislava	Incoming	2-3 days	3	10	1	1	Blister	2-3 days	8.80	10.83	500	500	187		500x500x187 mm						Universal	TUV / ECE	8708.70	Spain	New	24							https://cdn.aps.example/img/aps-rim-004557.jpg	https://cdn.aps.example/doc/aps-rim-004557.pdf	no	2026-06-02
4558	APS-TYR-004558	8590682199687	MAT690954		52272	Matador	Matador	AutoParts Slovakia Ltd.	Tires	Winter tire	TYR	Matador 225/55 R16 89T winter	Winter tire Matador 225/55 R16 89T	Winter tire Matador 225/55 R16, load index 89, speed rating T. EU label: fuel C, wet grip B, noise 68 dB.	Size	225/55 R16 89T				EUR	23	65.23	80.23	90.29	111.06	38.4	15	94.40		EUR/pc		260	ZA-02 Zilina	In stock	24 h	1	10	1	4	Blister	24 h	10.40	11.93	500	225	225		500x225x225 mm						Universal	ECE R30	4011.10	Czechia	New	24	Winter	C	B	68			https://cdn.aps.example/img/aps-tyr-004558.jpg	https://cdn.aps.example/doc/aps-tyr-004558.pdf	no	2026-06-02
4559	APS-FLT-004559	8596525431914	BOS587959	OE3902193	15652	Bosch	Bosch	AutoParts Slovakia Ltd.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Activated carbon	Cabin filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	8.82	10.85	12.70	15.62	44.0	0			EUR/pc		450	DC-PRG Prague	In stock	24 h	1	2	2	4	Boxed set	24 h	0.29	0.30	224	180	91		224x180x91 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016	ISO 4548	8421.23	China	New	24							https://cdn.aps.example/img/aps-flt-004559.jpg	https://cdn.aps.example/doc/aps-flt-004559.pdf	no	2026-06-02
4560	APS-TYR-004560	8595287891776	MIC644980		32844	Michelin	Michelin	AutoParts Slovakia Ltd.	Tires	Summer tire	TYR	Michelin 195/45 R17 90T summer	Summer tire Michelin 195/45 R17 90T	Summer tire Michelin 195/45 R17, load index 90, speed rating T. EU label: fuel C, wet grip B, noise 69 dB.	Size	195/45 R17 90T				EUR	23	60.03	73.84	79.79	98.14	32.9	15	83.42		EUR/pc		286	KE-03 Kosice	In stock	24 h	1	5	4	1	Blister	24 h	7.20	8.96	525	195	195		525x195x195 mm						Universal	ECE R30	4011.10	Italy	New	24	Summer	C	B	69			https://cdn.aps.example/img/aps-tyr-004560.jpg	https://cdn.aps.example/doc/aps-tyr-004560.pdf	yes	2026-06-02
4561	APS-RIM-004561	8598048859336	BOR728489		27376	Borbet	Borbet	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Borbet 6.5Jx17 5x108 ET35	Steel wheel Borbet 6.5Jx17, 5x108, ET35	Steel wheel Borbet, 6.5Jx17, PCD 5x108, ET35. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx17 5x108 ET35				EUR	23	85.86	105.61	117.19	144.14	36.5	10	129.73		EUR/pc		327	KE-03 Kosice	In stock	24 h	1	1	2	1	Boxed set	24 h	11.70	13.36	475	475	162		475x475x162 mm						Universal	TUV / ECE	8708.70	Japan	New	24							https://cdn.aps.example/img/aps-rim-004561.jpg	https://cdn.aps.example/doc/aps-rim-004561.pdf	yes	2026-06-02
4562	APS-FLU-004562	8598031604165	LIQ450965		51232	Liqui Moly	Liqui Moly	AutoParts Slovakia Ltd.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-30 20 L	Synthetic oil Liqui Moly 0W-30, 20 L pack	Fully synthetic engine oil Liqui Moly 0W-30. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	0W-30 / 20 L				EUR	23	206.66	254.19	259.53	319.22	25.6	0		15.96	EUR/L		165	BA-01 Bratislava	In stock	24 h	1	1	4	1	Boxed set	24 h	18.50	21.48	269	273	137	20.00	269x273x137 mm						Universal	ACEA C3 / API SN PLUS	3819.00	Italy	New	0					0W-30	ACEA C3, API SN PLUS	https://cdn.aps.example/img/aps-flu-004562.jpg	https://cdn.aps.example/doc/aps-flu-004562.pdf	yes	2026-06-02
4563	APS-FLU-004563	8593061833127	LIQ126508		60135	Liqui Moly	Liqui Moly	AutoParts Slovakia Ltd.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L	Washer fluid Liqui Moly, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	5.87	7.22	8.69	10.69	48.0	15	9.09	3.56	EUR/L		0	DC-PRG Prague	On order	10 days	10	1	4	2	Blister	10 days	3.27	3.71	202	105	216	3.00	202x105x216 mm						Universal		3819.00	Italy	New	0							https://cdn.aps.example/img/aps-flu-004563.jpg	https://cdn.aps.example/doc/aps-flu-004563.pdf	yes	2026-06-02
4564	APS-BRK-004564	8595686237847	BOS934328	OE5282580;OE7306458;OE3243593	28022	Bosch	Bosch	AutoParts Slovakia Ltd.	Braking system	Brake shoes	BRK	Brake shoes Bosch	Brake shoes Bosch, diameter 288 mm	Brake shoes by Bosch with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Right		EUR	23	43.69	53.74	58.36	71.78	33.6	10	64.60		EUR/pc		0	ZA-02 Zilina	Sold out		0	1	4	1	Boxed set		5.12	6.16	288	288	87		288x288x87 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018	ECE R90	8708.30	Italy	New	24							https://cdn.aps.example/img/aps-brk-004564.jpg	https://cdn.aps.example/doc/aps-brk-004564.pdf	no	2026-06-02
4565	APS-BAT-004565	8591516014121	VAR982392		70475	Varta	Varta	AutoParts Slovakia Ltd.	Electrical	Car battery	BAT	Car battery Varta 60 Ah 12V 600A	Car battery Varta 60 Ah, cranking 600 A	Starter battery Varta 60 Ah, 12 V, cranking current 600 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	109.27	134.40	152.34	187.38	39.4	0			EUR/pc	10.15	87	BA-01 Bratislava	In stock	24 h	1	5	2	1	Plastic container	24 h	18.90	20.56	242	175	190		242x175x190 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	EN 50342	8507.10	Germany	New	24							https://cdn.aps.example/img/aps-bat-004565.jpg	https://cdn.aps.example/doc/aps-bat-004565.pdf	yes	2026-06-02
4566	APS-ACC-004566	8591713176608	PET209523		69767	Petex	Petex	AutoParts Slovakia Ltd.	Accessories	Textile mats (set)	ACC	Textile mats (set) Petex	Textile mats (set) Petex, black	Textile mats (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Universal			Black	EUR	23	22.96	28.24	32.26	39.68	40.5	0			EUR/pc		85	DC-VIE Vienna	In stock	24 h	1	1	4	1	Film wrap	24 h	3.43	3.82	593	364	274		593x364x274 mm						Universal		8708.29	Japan	New	12							https://cdn.aps.example/img/aps-acc-004566.jpg	https://cdn.aps.example/doc/aps-acc-004566.pdf	yes	2026-06-02
4567	APS-TYR-004567	8591607085887	SAV964899		98218	Sava	Sava	AutoParts Slovakia Ltd.	Tires	All-season tire	TYR	Sava 235/65 R18 98T all-season	All-season tire Sava 235/65 R18 98T	All-season tire Sava 235/65 R18, load index 98, speed rating T. EU label: fuel B, wet grip B, noise 73 dB.	Size	235/65 R18 98T				EUR	23	118.97	146.33	158.36	194.78	33.1	0			EUR/pc		0	DC-PRG Prague	On order	14 days	14	5	1	1	Boxed set	14 days	11.60	13.70	550	235	235		550x235x235 mm						Universal	ECE R30	4011.10	Poland	New	24	All-season	B	B	73			https://cdn.aps.example/img/aps-tyr-004567.jpg	https://cdn.aps.example/doc/aps-tyr-004567.pdf	yes	2026-06-02
4568	APS-BRK-004568	8598867060654	ATE558571	OE9743193;OE3269971	17965	ATE	ATE	AutoParts Slovakia Ltd.	Braking system	Brake discs	BRK	Brake discs ATE	Brake discs ATE, diameter 288 mm	Brake discs by ATE with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	19.24	23.67	28.18	34.66	46.5	0			EUR/pc		455	KE-03 Kosice	In stock	24 h	1	4	1	4	Plastic container	24 h	8.44	9.89	288	288	30		288x288x30 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	ECE R90	8708.30	Turkey	New	24							https://cdn.aps.example/img/aps-brk-004568.jpg	https://cdn.aps.example/doc/aps-brk-004568.pdf	no	2026-06-02
4569	APS-TYR-004569	8593242958007	BRI195230		45313	Bridgestone	Bridgestone	AutoParts Slovakia Ltd.	Tires	All-season tire	TYR	Bridgestone 195/45 R18 95T all-season	All-season tire Bridgestone 195/45 R18 95T	All-season tire Bridgestone 195/45 R18, load index 95, speed rating T. EU label: fuel E, wet grip C, noise 72 dB.	Size	195/45 R18 95T				EUR	23	103.50	127.30	128.46	158.01	24.1	5	150.11		EUR/pc		413	ZA-02 Zilina	In stock	24 h	1	1	2	4	Plastic container	24 h	9.80	10.63	550	195	195		550x195x195 mm						Universal	ECE R30	4011.10	Japan	New	24	All-season	E	C	72			https://cdn.aps.example/img/aps-tyr-004569.jpg	https://cdn.aps.example/doc/aps-tyr-004569.pdf	yes	2026-06-02
4570	APS-BRK-004570	8593824731578	TRW81452	OE7624487	18517	TRW	TRW	AutoParts Slovakia Ltd.	Braking system	Brake discs	BRK	Brake discs TRW	Brake discs TRW, diameter 330 mm	Brake discs by TRW with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	30.78	37.86	47.61	58.56	54.7	10	52.70		EUR/pc		9	KE-03 Kosice	Incoming	2-3 days	3	5	2	1	Blister	2-3 days	6.51	7.21	330	330	63		330x330x63 mm	Audi	A6	C7	2011	2018	Audi A6 C7 2011-2018	ECE R90	8708.30	Poland	New	24							https://cdn.aps.example/img/aps-brk-004570.jpg	https://cdn.aps.example/doc/aps-brk-004570.pdf	yes	2026-06-02
4571	APS-RIM-004571	8592650487789	DEZ648734		78292	Dezent	Dezent	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Dezent 7.5Jx18 4x100 ET48	Steel wheel Dezent 7.5Jx18, 4x100, ET48	Steel wheel Dezent, 7.5Jx18, PCD 4x100, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx18 4x100 ET48				EUR	23	39.65	48.77	58.87	72.41	48.5	0			EUR/pc		87	DC-PRG Prague	In stock	24 h	1	1	1	1	Box	24 h	7.90	9.21	500	500	187		500x500x187 mm						Universal	TUV / ECE	8708.70	China	New	24							https://cdn.aps.example/img/aps-rim-004571.jpg	https://cdn.aps.example/doc/aps-rim-004571.pdf	no	2026-06-02
4572	APS-LGT-004572	8596617321222	OSR198600		85830	Osram	Osram	AutoParts Slovakia Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	44.80	55.10	61.74	75.94	37.8	5	72.14		EUR/pc		80	DC-PRG Prague	In stock	24 h	1	4	4	2	Plastic container	24 h	0.51	0.58	81	49	53		81x49x53 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ECE R37/R112	8512.20	Japan	New	12							https://cdn.aps.example/img/aps-lgt-004572.jpg	https://cdn.aps.example/doc/aps-lgt-004572.pdf	no	2026-06-02
4573	APS-FLU-004573	8592828104913	SHE389791		46434	Shell	Shell	AutoParts Slovakia Ltd.	Fluids	Engine oil	FLU	Engine oil Shell 0W-20 5 L	Synthetic oil Shell 0W-20, 5 L pack	Fully synthetic engine oil Shell 0W-20. ACEA A5/B5, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-20 / 5 L				EUR	23	48.09	59.15	61.71	75.90	28.3	15	64.52	15.18	EUR/L		127	DC-VIE Vienna	In stock	24 h	1	1	2	4	Film wrap	24 h	4.70	5.33	263	181	133	5.00	263x181x133 mm						Universal	ACEA A5/B5 / API SP	3819.00	Japan	New	0					0W-20	ACEA A5/B5, API SP	https://cdn.aps.example/img/aps-flu-004573.jpg	https://cdn.aps.example/doc/aps-flu-004573.pdf	yes	2026-06-02
4574	APS-ACC-004574	8593753905613	THU864111		72750	Thule	Thule	AutoParts Slovakia Ltd.	Accessories	Roof box	ACC	Roof box Thule	Roof box Thule, black	Roof box Thule. Quality build, easy installation, universal or model-specific design.	Design	Universal			Black	EUR	23	226.94	279.14	369.73	454.77	62.9	5	432.03		EUR/pc		117	DC-PRG Prague	In stock	24 h	1	4	1	1	Boxed set	24 h	3.52	3.71	52	260	222		52x260x222 mm						Universal		8708.29	Slovakia	New	12							https://cdn.aps.example/img/aps-acc-004574.jpg	https://cdn.aps.example/doc/aps-acc-004574.pdf	yes	2026-06-02
4575	APS-LGT-004575	8597154659311	PHI71447		16341	Philips	Philips	AutoParts Slovakia Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Philips	LED bulb Philips	LED bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	44.58	54.83	67.26	82.73	50.9	10	74.46		EUR/pc		0	KE-03 Kosice	On order	10 days	10	1	1	1	Boxed set	10 days	0.21	0.23	353	52	60		353x52x60 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	ECE R37/R112	8512.20	Spain	New	12							https://cdn.aps.example/img/aps-lgt-004575.jpg	https://cdn.aps.example/doc/aps-lgt-004575.pdf	yes	2026-06-02
4576	APS-FLT-004576	8594999560116	MAN885401	OE3224091;OE3501322;OE5853753	83328	Mann-Filter	Mann-Filter	AutoParts Slovakia Ltd.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type Activated carbon	Fuel filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	29.17	35.88	46.24	56.88	58.5	15	48.35		EUR/pc		179	DC-PRG Prague	In stock	24 h	1	2	2	4	Blister	24 h	0.75	0.89	67	241	48		67x241x48 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	ISO 4548	8421.23	China	New	24							https://cdn.aps.example/img/aps-flt-004576.jpg	https://cdn.aps.example/doc/aps-flt-004576.pdf	yes	2026-06-02
4577	APS-BRK-004577	8597043891938	TRW457299	OE4832128;OE8572721	88596	TRW	TRW	AutoParts Slovakia Ltd.	Braking system	Brake discs	BRK	Brake discs TRW	Brake discs TRW, diameter 330 mm	Brake discs by TRW with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	61.78	75.99	94.77	116.57	53.4	5	110.74		EUR/pc		475	KE-03 Kosice	In stock	24 h	1	10	2	1	Box	24 h	3.38	3.78	330	330	39		330x330x39 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018	ECE R90	8708.30	Turkey	New	24							https://cdn.aps.example/img/aps-brk-004577.jpg	https://cdn.aps.example/doc/aps-brk-004577.pdf	no	2026-06-02
