row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
3667	FLC-BAT-003667	8592456297926	VAR522312		56072	Varta	Varta	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Varta 70 Ah 12V 630A	Car battery Varta 70 Ah, cranking 630 A	Starter battery Varta 70 Ah, 12 V, cranking current 630 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	70 Ah				EUR	23	82.97	102.05	100.93	124.14	21.6	0			€/pc	11.18	331	BA-01 Bratislava	In stock	24 h	1	10	2	1	Box	24 h	19.00	21.04	242	175	190		242x175x190 mm	Ford Focus III 2010–2018	2010	2018	EN 50342	8507.10	Italy	New	24							https://cdn.flc.example/img/flc-bat-003667.jpg	https://cdn.flc.example/doc/flc-bat-003667.pdf	yes	2026-06-02
3668	FLC-FLU-003668	8592042919089	VAL13039		31673	Valvoline	Valvoline	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 10W-40 5 L	Synthetic oil Valvoline 10W-40, 5 L pack	Fully synthetic engine oil Valvoline 10W-40. ACEA A3/B4, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	10W-40 / 5 L				EUR	23	43.79	53.86	60.39	74.28	37.9	5	70.57	14.86	€/L		313	DC-PRG Prague	In stock	24 h	1	1	2	1	Plastic container	24 h	4.70	5.27	104	205	377	5.00	104x205x377 mm	Universal			ACEA A3/B4 / API SN PLUS	3819.00	Czechia	New	0					10W-40	ACEA A3/B4, API SN PLUS	https://cdn.flc.example/img/flc-flu-003668.jpg	https://cdn.flc.example/doc/flc-flu-003668.pdf	no	2026-06-02
3669	FLC-BAT-003669	8599534121449	BOS137342		94125	Bosch	Bosch	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Bosch 44 Ah 12V 440A	Car battery Bosch 44 Ah, cranking 440 A	Starter battery Bosch 44 Ah, 12 V, cranking current 440 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	44 Ah				EUR	23	106.44	130.92	130.96	161.08	23.0	10	144.97		€/pc	9.71	150	DC-VIE Vienna	In stock	24 h	1	1	1	1	Boxed set	24 h	15.10	16.52	242	175	190		242x175x190 mm	Dacia Duster I 2010–2018	2010	2018	EN 50342	8507.10	Turkey	New	24							https://cdn.flc.example/img/flc-bat-003669.jpg	https://cdn.flc.example/doc/flc-bat-003669.pdf	yes	2026-06-02
3670	FLC-FLU-003670	8597461076030	BAS930400		59285	BASF	BASF	FilterCentrum s.r.o.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	19.50	23.98	25.14	30.92	28.9	0		3.09	€/L		386	DC-PRG Prague	In stock	24 h	1	1	4	1	Boxed set	24 h	10.10	11.43	133	97	381	10.00	133x97x381 mm	Universal			ISO 22241	3819.00	Japan	New	0							https://cdn.flc.example/img/flc-flu-003670.jpg	https://cdn.flc.example/doc/flc-flu-003670.pdf	no	2026-06-02
3671	FLC-ACC-003671	8597340822727	PET445666		93112	Petex	Petex	FilterCentrum s.r.o.	Accessories	Textile mats (set)	ACC	Textile mats (set) Petex	Textile mats (set) Petex, grey	Textile mats (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Grey			Grey	EUR	23	9.20	11.32	14.96	18.40	62.6	10	16.56		€/pc		326	DC-PRG Prague	In stock	24 h	1	1	1	1	Boxed set	24 h	7.47	9.05	352	340	187		352x340x187 mm	Universal				8708.29	China	New	12							https://cdn.flc.example/img/flc-acc-003671.jpg	https://cdn.flc.example/doc/flc-acc-003671.pdf	yes	2026-06-02
3672	FLC-FLT-003672	8598386334212	MAN189033	OE3070822;OE2200556	74716	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type Standard	Air filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	22.02	27.08	31.38	38.60	42.5	0			€/pc		0	ZA-02 Zilina	On order	10 days	10	2	2	1	Box	10 days	0.84	0.92	170	94	103		170x94x103 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ISO 4548	8421.23	Spain	New	24							https://cdn.flc.example/img/flc-flt-003672.jpg	https://cdn.flc.example/doc/flc-flt-003672.pdf	yes	2026-06-02
3673	FLC-PRT-003673	8599481593771	BOS219216	OE8376804;OE1185025	98278	Bosch	Bosch	FilterCentrum s.r.o.	Spare parts	Spark plug	PRT	Spark plug Bosch	Spark plug Bosch	Spark plug Bosch. Precise fitment to OE specification, proven reliability and durability.				Right		EUR	23	8.55	10.52	12.02	14.78	40.6	0			€/pc		366	ZA-02 Zilina	In stock	24 h	1	1	4	2	Boxed set	24 h	5.05	6.27	200	108	48		200x108x48 mm	BMW 5 F10 2010–2017	2010	2017		8708.99	Japan	New	24							https://cdn.flc.example/img/flc-prt-003673.jpg	https://cdn.flc.example/doc/flc-prt-003673.pdf	no	2026-06-02
3674	FLC-FLT-003674	8599367274503	MAN408142	OE3313031	67722	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Mann-Filter	Cabin filter Mann-Filter, type Standard	Cabin filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	20.75	25.52	31.11	38.27	49.9	15	32.53		€/pc		0	DC-PRG Prague	On order	10 days	10	5	1	1	Plastic container	10 days	1.32	1.39	156	92	93		156x92x93 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ISO 4548	8421.23	China	New	24							https://cdn.flc.example/img/flc-flt-003674.jpg	https://cdn.flc.example/doc/flc-flt-003674.pdf	yes	2026-06-02
3675	FLC-ACC-003675	8599638397795	K256630		34566	K2	K2	FilterCentrum s.r.o.	Accessories	Jump leads	ACC	Jump leads K2	Jump leads K2, grey	Jump leads K2. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	31.22	38.40	53.02	65.21	69.8	5	61.95		€/pc		74	DC-VIE Vienna	In stock	24 h	1	1	1	4	Blister	24 h	4.16	4.48	413	109	118		413x109x118 mm	Universal				8708.29	China	New	12							https://cdn.flc.example/img/flc-acc-003675.jpg	https://cdn.flc.example/doc/flc-acc-003675.pdf	yes	2026-06-02
3676	FLC-FLT-003676	8590148350294	BOS345392	OE6646600;OE4011758	93485	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type Standard	Air filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	17.22	21.18	26.08	32.08	51.5	10	28.87		€/pc		380	DC-VIE Vienna	In stock	24 h	1	1	4	1	Boxed set	24 h	0.50	0.59	138	110	45		138x110x45 mm	Dacia Duster I 2010–2018	2010	2018	ISO 4548	8421.23	Germany	New	24							https://cdn.flc.example/img/flc-flt-003676.jpg	https://cdn.flc.example/doc/flc-flt-003676.pdf	yes	2026-06-02
3677	FLC-FLT-003677	8590583748519	MAH788590	OE5974711	60161	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Mahle	Fuel filter Mahle, type Activated carbon	Fuel filter Mahle (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	30.91	38.02	47.07	57.90	52.3	15	49.21		€/pc		109	ZA-02 Zilina	In stock	24 h	1	1	1	1	Boxed set	24 h	0.79	0.96	242	227	113		242x227x113 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ISO 4548	8421.23	Poland	New	24							https://cdn.flc.example/img/flc-flt-003677.jpg	https://cdn.flc.example/doc/flc-flt-003677.pdf	no	2026-06-02
3678	FLC-PRT-003678	8598829176706	NGK578295	OE8676261	45589	NGK	NGK	FilterCentrum s.r.o.	Spare parts	Spark plug	PRT	Spark plug NGK	Spark plug NGK	Spark plug NGK. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine			EUR	23	9.02	11.09	12.62	15.52	39.9	0			€/pc		263	ZA-02 Zilina	In stock	24 h	1	4	1	1	Plastic container	24 h	1.71	1.88	192	287	213		192x287x213 mm	Ford Mondeo IV 2007–2014	2007	2014		8708.99	Turkey	New	24							https://cdn.flc.example/img/flc-prt-003678.jpg	https://cdn.flc.example/doc/flc-prt-003678.pdf	no	2026-06-02
3679	FLC-BRK-003679	8597675320325	ATE196013	OE6975775	31460	ATE	ATE	FilterCentrum s.r.o.	Braking system	Brake pads	BRK	Brake pads ATE	Brake pads ATE, diameter 312 mm	Brake pads by ATE with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	58.37	71.80	85.77	105.50	46.9	0			€/pc		0	BA-01 Bratislava	On order	7 days	7	1	2	2	Blister	7 days	6.15	6.95	312	312	65		312x312x65 mm	BMW 5 F10 2010–2017	2010	2017	ECE R90	8708.30	Spain	New	24							https://cdn.flc.example/img/flc-brk-003679.jpg	https://cdn.flc.example/doc/flc-brk-003679.pdf	no	2026-06-02
3680	FLC-FLU-003680	8597747313323	MOB469179		55591	Mobil	Mobil	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 0W-20 1 L	Synthetic oil Mobil 0W-20, 1 L pack	Fully synthetic engine oil Mobil 0W-20. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-20 / 1 L				EUR	23	6.67	8.20	8.78	10.80	31.6	10	9.72	10.80	€/L		0	DC-VIE Vienna	On order	7 days	7	1	2	2	Box	7 days	1.00	1.21	236	178	277	1.00	236x178x277 mm	Universal			ACEA A3/B4 / API SN	3819.00	Czechia	New	0					0W-20	ACEA A3/B4, API SN	https://cdn.flc.example/img/flc-flu-003680.jpg	https://cdn.flc.example/doc/flc-flu-003680.pdf	yes	2026-06-02
3681	FLC-BAT-003681	8590305889100	BOS808751		18246	Bosch	Bosch	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Bosch 95 Ah 12V 855A	Car battery Bosch 95 Ah, cranking 855 A	Starter battery Bosch 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	70.85	87.15	88.92	109.37	25.5	0			€/pc	8.36	432	ZA-02 Zilina	In stock	24 h	1	2	2	4	Film wrap	24 h	11.90	13.26	242	175	190		242x175x190 mm	Volkswagen Golf VII 2012–2020	2012	2020	EN 50342	8507.10	Czechia	New	24							https://cdn.flc.example/img/flc-bat-003681.jpg	https://cdn.flc.example/doc/flc-bat-003681.pdf	yes	2026-06-02
3682	FLC-FLT-003682	8598070656477	MAH153059	OE2554537;OE5048974	45316	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type High flow	Oil filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	10.64	13.09	15.08	18.55	41.7	0			€/pc		78	KE-03 Kosice	In stock	24 h	1	2	2	2	Plastic container	24 h	0.44	0.53	241	107	82		241x107x82 mm	Volkswagen Passat B8 2014–2023	2014	2023	ISO 4548	8421.23	Germany	New	24							https://cdn.flc.example/img/flc-flt-003682.jpg	https://cdn.flc.example/doc/flc-flt-003682.pdf	yes	2026-06-02
3683	FLC-BRK-003683	8597045780902	BOS322660	OE8524479	11349	Bosch	Bosch	FilterCentrum s.r.o.	Braking system	Brake discs	BRK	Brake discs Bosch	Brake discs Bosch, diameter 256 mm	Brake discs by Bosch with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	43.76	53.82	61.30	75.40	40.1	10	67.86		€/pc		100	DC-PRG Prague	In stock	24 h	1	4	2	4	Plastic container	24 h	7.48	9.05	256	256	59		256x256x59 mm	Audi A4 B8 2007–2015	2007	2015	ECE R90	8708.30	China	New	24							https://cdn.flc.example/img/flc-brk-003683.jpg	https://cdn.flc.example/doc/flc-brk-003683.pdf	yes	2026-06-02
3684	FLC-FLT-003684	8595525079324	MAH807354	OE7570642;OE6315616	14782	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type High flow	Oil filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	4.66	5.73	6.37	7.84	36.7	0			€/pc		0	KE-03 Kosice	On order	14 days	14	2	2	4	Plastic container	14 days	1.05	1.17	132	95	99		132x95x99 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-003684.jpg	https://cdn.flc.example/doc/flc-flt-003684.pdf	no	2026-06-02
3685	FLC-FLT-003685	8599077025679	BOS239474	OE1085919;OE6371909	83199	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Activated carbon	Cabin filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	8.20	10.09	11.67	14.35	42.3	0			€/pc		21	KE-03 Kosice	In stock	24 h	1	1	1	1	Box	24 h	0.20	0.23	294	63	98		294x63x98 mm	Toyota Corolla E170 2013–2019	2013	2019	ISO 4548	8421.23	Spain	New	24							https://cdn.flc.example/img/flc-flt-003685.jpg	https://cdn.flc.example/doc/flc-flt-003685.pdf	yes	2026-06-02
3686	FLC-BRK-003686	8592157699302	FER908325	OE1212326	13365	Ferodo	Ferodo	FilterCentrum s.r.o.	Braking system	Brake pads	BRK	Brake pads Ferodo	Brake pads Ferodo, diameter 330 mm	Brake pads by Ferodo with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	28.41	34.94	39.30	48.34	38.3	0			€/pc		321	KE-03 Kosice	In stock	24 h	1	10	1	1	Film wrap	24 h	5.65	6.74	330	330	60		330x330x60 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R90	8708.30	Germany	New	24							https://cdn.flc.example/img/flc-brk-003686.jpg	https://cdn.flc.example/doc/flc-brk-003686.pdf	no	2026-06-02
3687	FLC-ACC-003687	8599681467537	MEG925004		69977	Meguiar's	Meguiar's	FilterCentrum s.r.o.	Accessories	Car shampoo	ACC	Car shampoo Meguiar's	Car shampoo Meguiar's, grey	Car shampoo Meguiar's. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	10.74	13.21	15.70	19.31	46.2	0			€/pc		0	KE-03 Kosice	Sold out	—	0	1	4	4	Film wrap	—	2.42	2.80	444	288	212		444x288x212 mm	Universal				8708.29	Spain	New	12							https://cdn.flc.example/img/flc-acc-003687.jpg	https://cdn.flc.example/doc/flc-acc-003687.pdf	yes	2026-06-02
3688	FLC-FLU-003688	8594215497967	VAL880486		95557	Valvoline	Valvoline	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 10W-40 20 L	Synthetic oil Valvoline 10W-40, 20 L pack	Fully synthetic engine oil Valvoline 10W-40. ACEA A3/B4, API SP standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	10W-40 / 20 L				EUR	23	147.35	181.24	187.68	230.85	27.4	0		11.54	€/L		0	DC-VIE Vienna	On order	7 days	7	4	4	1	Film wrap	7 days	18.50	20.38	207	218	218	20.00	207x218x218 mm	Universal			ACEA A3/B4 / API SP	3819.00	Poland	New	0					10W-40	ACEA A3/B4, API SP	https://cdn.flc.example/img/flc-flu-003688.jpg	https://cdn.flc.example/doc/flc-flu-003688.pdf	yes	2026-06-02
3689	FLC-ACC-003689	8594695385884	PET967713		94308	Petex	Petex	FilterCentrum s.r.o.	Accessories	Seat covers (set)	ACC	Seat covers (set) Petex	Seat covers (set) Petex, beige	Seat covers (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Beige			Beige	EUR	23	91.20	112.18	126.99	156.20	39.2	0			€/pc		0	DC-PRG Prague	On order	7 days	7	1	2	1	Film wrap	7 days	8.35	9.31	590	103	143		590x103x143 mm	Universal				8708.29	Poland	New	12							https://cdn.flc.example/img/flc-acc-003689.jpg	https://cdn.flc.example/doc/flc-acc-003689.pdf	yes	2026-06-02
3690	FLC-FLT-003690	8596298360206	FIL970460	OE2534328;OE8472776	33800	Filtron	Filtron	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type Activated carbon	Air filter Filtron (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	27.04	33.26	41.71	51.30	54.3	0			€/pc		0	DC-VIE Vienna	On order	14 days	14	4	1	2	Film wrap	14 days	1.07	1.19	141	219	37		141x219x37 mm	Audi A4 B8 2007–2015	2007	2015	ISO 4548	8421.23	Poland	New	24							https://cdn.flc.example/img/flc-flt-003690.jpg	https://cdn.flc.example/doc/flc-flt-003690.pdf	yes	2026-06-02
3691	FLC-PRT-003691	8590818088618	BOS121829	OE1192832;OE1469372	74901	Bosch	Bosch	FilterCentrum s.r.o.	Spare parts	Alternator	PRT	Alternator Bosch	Alternator Bosch	Alternator Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Front axle		Front axle	Right		EUR	23	235.64	289.84	344.40	423.61	46.2	0			€/pc	33.29	310	ZA-02 Zilina	In stock	24 h	1	5	1	1	Box	24 h	4.01	4.23	150	110	170		150x110x170 mm	Volkswagen Passat B7 2010–2014	2010	2014		8708.99	Spain	Remanufactured	24							https://cdn.flc.example/img/flc-prt-003691.jpg	https://cdn.flc.example/doc/flc-prt-003691.pdf	no	2026-06-02
3692	FLC-ACC-003692	8596125893310	CEL46972		94864	Cellularline	Cellularline	FilterCentrum s.r.o.	Accessories	Phone holder	ACC	Phone holder Cellularline	Phone holder Cellularline, grey	Phone holder Cellularline. Quality build, easy installation, universal or model-specific design.	Design	Set			Grey	EUR	23	9.29	11.43	14.92	18.35	60.6	10	16.52		€/pc		169	DC-PRG Prague	In stock	24 h	1	2	4	1	Plastic container	24 h	0.82	0.89	198	266	295		198x266x295 mm	Universal				8708.29	Turkey	New	12							https://cdn.flc.example/img/flc-acc-003692.jpg	https://cdn.flc.example/doc/flc-acc-003692.pdf	yes	2026-06-02
3693	FLC-TYR-003693	8593604028805	BAR513184		58049	Barum	Barum	FilterCentrum s.r.o.	Tires	Winter tire	TYR	Barum 215/45 R18 90W winter	Winter tire Barum 215/45 R18 90W	Winter tire Barum 215/45 R18, load index 90, speed rating W. EU label: fuel E, wet grip C, noise 72 dB.	Size	215/45 R18 90W				EUR	23	136.67	168.10	170.10	209.22	24.5	0			€/pc		335	DC-PRG Prague	In stock	24 h	1	10	4	1	Plastic container	24 h	8.40	8.91	550	215	215		550x215x215 mm	Universal			ECE R30	4011.10	Slovakia	New	24	Winter	E	C	72			https://cdn.flc.example/img/flc-tyr-003693.jpg	https://cdn.flc.example/doc/flc-tyr-003693.pdf	yes	2026-06-02
3694	FLC-FLT-003694	8593627250429	FIL153631	OE6179370	87724	Filtron	Filtron	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type Standard	Air filter Filtron (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	25.36	31.19	36.72	45.17	44.8	0			€/pc		109	DC-VIE Vienna	In stock	24 h	1	1	1	1	Boxed set	24 h	1.13	1.30	213	124	112		213x124x112 mm	Volkswagen Passat B8 2014–2023	2014	2023	ISO 4548	8421.23	Germany	New	24							https://cdn.flc.example/img/flc-flt-003694.jpg	https://cdn.flc.example/doc/flc-flt-003694.pdf	yes	2026-06-02
3695	FLC-ACC-003695	8593810250687	KON301429		75247	Konig	Konig	FilterCentrum s.r.o.	Accessories	Snow chains	ACC	Snow chains Konig	Snow chains Konig, black	Snow chains Konig. Quality build, easy installation, universal or model-specific design.	Design	Set			Black	EUR	23	52.04	64.01	80.58	99.11	54.8	0			€/pc		0	DC-PRG Prague	On order	7 days	7	1	1	1	Plastic container	7 days	3.18	3.56	521	182	124		521x182x124 mm	Universal				8708.29	Turkey	New	12							https://cdn.flc.example/img/flc-acc-003695.jpg	https://cdn.flc.example/doc/flc-acc-003695.pdf	yes	2026-06-02
3696	FLC-LGT-003696	8594536654865	OSR751573		50553	Osram	Osram	FilterCentrum s.r.o.	Lighting & visibility	H7 bulb	LGT	H7 bulb Osram	H7 bulb Osram	H7 bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	2.08	2.56	2.94	3.62	41.3	0			€/pc		0	ZA-02 Zilina	On order	10 days	10	4	4	1	Plastic container	10 days	0.62	0.65	578	26	27		578x26x27 mm	Audi A6 C7 2011–2018	2011	2018	ECE R37/R112	8512.20	Japan	New	12							https://cdn.flc.example/img/flc-lgt-003696.jpg	https://cdn.flc.example/doc/flc-lgt-003696.pdf	yes	2026-06-02
3697	FLC-FLT-003697	8596418852543	MAN701274	OE2144197	62719	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type High flow	Fuel filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	16.56	20.37	22.77	28.01	37.5	10	25.21		€/pc		0	ZA-02 Zilina	On order	7 days	7	1	1	4	Boxed set	7 days	1.20	1.29	175	222	60		175x222x60 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	Czechia	New	24							https://cdn.flc.example/img/flc-flt-003697.jpg	https://cdn.flc.example/doc/flc-flt-003697.pdf	no	2026-06-02
3698	FLC-FLU-003698	8593649616456	MOB507788		84590	Mobil	Mobil	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 0W-20 4 L	Synthetic oil Mobil 0W-20, 4 L pack	Fully synthetic engine oil Mobil 0W-20. ACEA A5/B5, API SP standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	46.11	56.72	64.29	79.08	39.4	0		19.77	€/L		0	BA-01 Bratislava	On order	14 days	14	1	1	4	Plastic container	14 days	3.80	4.53	106	189	382	4.00	106x189x382 mm	Universal			ACEA A5/B5 / API SP	3819.00	Japan	New	0					0W-20	ACEA A5/B5, API SP	https://cdn.flc.example/img/flc-flu-003698.jpg	https://cdn.flc.example/doc/flc-flu-003698.pdf	no	2026-06-02
3699	FLC-FLT-003699	8594306866139	HEN446988	OE3703942	55084	Hengst	Hengst	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type High flow	Oil filter Hengst (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	13.13	16.15	20.71	25.47	57.7	0			€/pc		395	ZA-02 Zilina	In stock	24 h	1	1	1	1	Blister	24 h	0.93	1.15	286	68	97		286x68x97 mm	Audi A6 C7 2011–2018	2011	2018	ISO 4548	8421.23	Poland	New	24							https://cdn.flc.example/img/flc-flt-003699.jpg	https://cdn.flc.example/doc/flc-flt-003699.pdf	yes	2026-06-02
3700	FLC-FLT-003700	8597420832486	MAN562265	OE7793518	21522	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mann-Filter	Oil filter Mann-Filter, type Activated carbon	Oil filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	15.76	19.38	23.30	28.66	47.8	5	27.23		€/pc		0	DC-PRG Prague	On order	10 days	10	1	2	4	Box	10 days	0.74	0.83	215	181	99		215x181x99 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-003700.jpg	https://cdn.flc.example/doc/flc-flt-003700.pdf	no	2026-06-02
3701	FLC-BRK-003701	8599346501446	TRW602451	OE9670121;OE8956955	93406	TRW	TRW	FilterCentrum s.r.o.	Braking system	Brake shoes	BRK	Brake shoes TRW	Brake shoes TRW, diameter 256 mm	Brake shoes by TRW with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Left		EUR	23	42.29	52.02	55.23	67.93	30.6	10	61.14		€/pc		341	KE-03 Kosice	In stock	24 h	1	2	2	1	Boxed set	24 h	2.41	2.65	256	256	75		256x256x75 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ECE R90	8708.30	Italy	New	24							https://cdn.flc.example/img/flc-brk-003701.jpg	https://cdn.flc.example/doc/flc-brk-003701.pdf	yes	2026-06-02
3702	FLC-BAT-003702	8595452652805	BOS865895		90780	Bosch	Bosch	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Bosch 70 Ah 12V 700A	Car battery Bosch 70 Ah, cranking 700 A	Starter battery Bosch 70 Ah, 12 V, cranking current 700 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	70 Ah				EUR	23	50.28	61.84	69.38	85.34	38.0	0			€/pc	13.16	312	KE-03 Kosice	In stock	24 h	1	5	1	1	Box	24 h	16.10	19.67	242	175	190		242x175x190 mm	Volkswagen Golf VII 2012–2020	2012	2020	EN 50342	8507.10	Poland	New	24							https://cdn.flc.example/img/flc-bat-003702.jpg	https://cdn.flc.example/doc/flc-bat-003702.pdf	no	2026-06-02
3703	FLC-TYR-003703	8590375658415	MAT789193		87296	Matador	Matador	FilterCentrum s.r.o.	Tires	Summer tire	TYR	Matador 225/60 R18 92V summer	Summer tire Matador 225/60 R18 92V	Summer tire Matador 225/60 R18, load index 92, speed rating V. EU label: fuel D, wet grip B, noise 69 dB.	Size	225/60 R18 92V				EUR	23	116.72	143.57	149.26	183.59	27.9	10	165.23		€/pc		0	DC-VIE Vienna	On order	14 days	14	1	2	1	Boxed set	14 days	12.00	13.11	550	225	225		550x225x225 mm	Universal			ECE R30	4011.10	France	New	24	Summer	D	B	69			https://cdn.flc.example/img/flc-tyr-003703.jpg	https://cdn.flc.example/doc/flc-tyr-003703.pdf	yes	2026-06-02
