riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
4284	CST-RIM-004284	8592068910695	RON20313		38495	Ronal	Ronal	CarStyle s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Ronal 7.5Jx16 5x108 ET48	Hliníkový disk Ronal 7.5Jx16, 5x108, ET48	Hliníkový disk Ronal, 7.5Jx16, rozteč 5x108, ET48. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.5Jx16 5x108 ET48				EUR	23	36.88	45.36	47.38	58.28	28.5	5	55.37		€/ks		405	DC-PRG Praha	Skladom	24 h	1	2	4	2	Plastová nádoba	24 h	9.20	11.03	450	450	187		450x450x187 mm	Univerzálne			TÜV / ECE	8708.70	Francúzsko	Nový	24							https://cdn.cst.sk/img/cst-rim-004284.jpg	https://cdn.cst.sk/doc/cst-rim-004284.pdf	áno	2026-06-02
4285	CST-ACC-004285	8590753495076	K2375859		80327	K2	K2	CarStyle s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, —	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	30.97	38.09	49.79	61.24	60.8	0			€/ks		65	ZA-02 Žilina	Skladom	24 h	1	10	2	1	Plastová nádoba	24 h	8.94	10.39	418	184	101		418x184x101 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.cst.sk/img/cst-acc-004285.jpg	https://cdn.cst.sk/doc/cst-acc-004285.pdf	áno	2026-06-02
4286	CST-TYR-004286	8595203798080	MAT763085		61042	Matador	Matador	CarStyle s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Matador 235/60 R17 97T celoročná	Celoročná pneu Matador 235/60 R17 97T	Celoročná pneumatika Matador 235/60 R17, nosnosť 97, rýchlosť T. EÚ štítok: palivo D, priľnavosť na mokre C, hluk 72 dB.	Rozmer	235/60 R17 97T				EUR	23	133.61	164.34	167.43	205.94	25.3	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	2	1	4	Plastová nádoba	10 dní	8.90	10.76	525	235	235		525x235x235 mm	Univerzálne			ECE R30	4011.10	Česko	Nový	24	Celoročná	D	C	72			https://cdn.cst.sk/img/cst-tyr-004286.jpg	https://cdn.cst.sk/doc/cst-tyr-004286.pdf	áno	2026-06-02
4287	CST-BRK-004287	8591669882837	TRW567333	OE7130000	88769	TRW	TRW	CarStyle s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste TRW	Brzdové čeľuste TRW, priemer 330 mm	Brzdové čeľuste značky TRW s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava			EUR	23	42.13	51.82	62.57	76.96	48.5	0			€/ks		44	DC-PRG Praha	Skladom	24 h	1	2	1	1	Kartón	24 h	6.02	7.25	330	330	45		330x330x45 mm	Renault Mégane III 2008–2016	2008	2016	ECE R90	8708.30	Taliansko	Nový	24							https://cdn.cst.sk/img/cst-brk-004287.jpg	https://cdn.cst.sk/doc/cst-brk-004287.pdf	áno	2026-06-02
4288	CST-FLU-004288	8598464688275	CAS946280		26365	Castrol	Castrol	CarStyle s.r.o.	Prevádzkové kvapaliny	Chladiaca kvapalina	FLU	Chladiaca kvapalina Castrol 1.5 L	Chladiaca kvapalina Castrol, 1.5 L, G12++	Chladiaca kvapalina Castrol, norma G12++, balenie 1.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	1.5 L				EUR	23	12.30	15.13	16.38	20.15	33.2	15	17.13	13.43	€/L		239	KE-03 Košice	Skladom	24 h	1	5	1	4	Plastová nádoba	24 h	1.63	1.75	94	150	267	1.50	94x150x267 mm	Univerzálne			G12++	3819.00	Nemecko	Nový	0							https://cdn.cst.sk/img/cst-flu-004288.jpg	https://cdn.cst.sk/doc/cst-flu-004288.pdf	áno	2026-06-02
4289	CST-LGT-004289	8598577714335	SWF532522		44717	SWF	SWF	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) SWF	Stierač (sada) SWF	Stierač (sada) SWF. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	30.59	37.63	42.84	52.69	40.0	15	44.79		€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	10	2	2	Plastová nádoba	7 dní	0.73	0.80	628	29	40		628x29x40 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ECE R37/R112	8512.20	Slovensko	Nový	12							https://cdn.cst.sk/img/cst-lgt-004289.jpg	https://cdn.cst.sk/doc/cst-lgt-004289.pdf	áno	2026-06-02
4290	CST-ACC-004290	8593454778233	BAS333701		96501	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, sivá	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	11.59	14.26	18.79	23.11	62.1	10	20.80		€/ks		409	BA-01 Bratislava	Skladom	24 h	1	10	1	4	Sada v krabici	24 h	7.31	8.43	397	378	296		397x378x296 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004290.jpg	https://cdn.cst.sk/doc/cst-acc-004290.pdf	áno	2026-06-02
4291	CST-ACC-004291	8596260402361	THU719602		37992	Thule	Thule	CarStyle s.r.o.	Autodoplnky	Strešný box	ACC	Strešný box Thule	Strešný box Thule, sivá	Strešný box Thule. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	484.80	596.30	823.25	1012.60	69.8	10	911.34		€/ks		50	DC-WIEN Viedeň	Skladom	24 h	1	4	1	1	Fólia	24 h	1.74	1.99	599	109	222		599x109x222 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004291.jpg	https://cdn.cst.sk/doc/cst-acc-004291.pdf	áno	2026-06-02
4292	CST-ACC-004292	8590021028159	BAS196322		99124	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, čierna	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	14.52	17.86	23.22	28.56	59.9	0			€/ks		17	DC-PRG Praha	Na ceste	2–3 dni	3	2	1	1	Fólia	2–3 dni	8.40	9.14	242	391	195		242x391x195 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-004292.jpg	https://cdn.cst.sk/doc/cst-acc-004292.pdf	áno	2026-06-02
4293	CST-FLU-004293	8592128278826	LIQ283522		12298	Liqui Moly	Liqui Moly	CarStyle s.r.o.	Prevádzkové kvapaliny	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, norma ISO 22241, balenie 10 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	10 L				EUR	23	9.38	11.54	13.07	16.08	39.3	15	13.67	1.61	€/L		0	KE-03 Košice	Na objednávku	10 dní	10	1	4	2	Sada v krabici	10 dní	10.66	12.52	142	167	216	10.00	142x167x216 mm	Univerzálne			ISO 22241	3819.00	Japonsko	Nový	0							https://cdn.cst.sk/img/cst-flu-004293.jpg	https://cdn.cst.sk/doc/cst-flu-004293.pdf	áno	2026-06-02
4294	CST-TYR-004294	8597989986224	MAT247124		32151	Matador	Matador	CarStyle s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Matador 185/55 R17 96W zimná	Zimná pneu Matador 185/55 R17 96W	Zimná pneumatika Matador 185/55 R17, nosnosť 96, rýchlosť W. EÚ štítok: palivo E, priľnavosť na mokre C, hluk 71 dB.	Rozmer	185/55 R17 96W				EUR	23	105.05	129.21	128.04	157.49	21.9	15	133.87		€/ks		13	BA-01 Bratislava	Skladom	24 h	1	1	4	1	Plastová nádoba	24 h	9.60	10.89	525	185	185		525x185x185 mm	Univerzálne			ECE R30	4011.10	Taliansko	Nový	24	Zimná	E	C	71			https://cdn.cst.sk/img/cst-tyr-004294.jpg	https://cdn.cst.sk/doc/cst-tyr-004294.pdf	áno	2026-06-02
4295	CST-ACC-004295	8597336935752	AUT465737		21178	AutoMega	AutoMega	CarStyle s.r.o.	Autodoplnky	Textilné koberce (sada)	ACC	Textilné koberce (sada) AutoMega	Textilné koberce (sada) AutoMega, béžová	Textilné koberce (sada) AutoMega. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Béžová	EUR	23	25.76	31.68	42.92	52.79	66.6	15	44.87		€/ks		0	DC-PRG Praha	Na objednávku	10 dní	10	1	1	2	Fólia	10 dní	5.27	6.23	224	189	215		224x189x215 mm	Univerzálne				8708.29	Nemecko	Nový	12							https://cdn.cst.sk/img/cst-acc-004295.jpg	https://cdn.cst.sk/doc/cst-acc-004295.pdf	áno	2026-06-02
4296	CST-FLU-004296	8599086089037	CAS627101		63757	Castrol	Castrol	CarStyle s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 5W-40 4 L	Syntetický olej Castrol 5W-40, balenie 4 L	Plne syntetický motorový olej Castrol 5W-40. Normy ACEA C2, API SN PLUS, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	5W-40 / 4 L				EUR	23	34.23	42.10	44.22	54.39	29.2	0		13.60	€/L		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	1	1	2	Fólia	7 dní	3.80	4.00	197	235	230	4.00	197x235x230 mm	Univerzálne			ACEA C2 / API SN PLUS	3819.00	Poľsko	Nový	0					5W-40	ACEA C2, API SN PLUS	https://cdn.cst.sk/img/cst-flu-004296.jpg	https://cdn.cst.sk/doc/cst-flu-004296.pdf	nie	2026-06-02
4297	CST-ACC-004297	8590549999740	REZ441323		37892	Rezaw-Plast	Rezaw-Plast	CarStyle s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Rezaw-Plast	Gumové koberce (sada) Rezaw-Plast, béžová	Gumové koberce (sada) Rezaw-Plast. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	17.88	21.99	26.36	32.42	47.4	15	27.56		€/ks		0	ZA-02 Žilina	Na objednávku	10 dní	10	2	1	2	Fólia	10 dní	0.41	0.49	427	268	268		427x268x268 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.cst.sk/img/cst-acc-004297.jpg	https://cdn.cst.sk/doc/cst-acc-004297.pdf	áno	2026-06-02
4298	CST-ACC-004298	8596324538609	HAP662265		74408	Hapro	Hapro	CarStyle s.r.o.	Autodoplnky	Strešný box	ACC	Strešný box Hapro	Strešný box Hapro, béžová	Strešný box Hapro. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	414.43	509.75	602.42	740.98	45.4	15	629.83		€/ks		0	DC-PRG Praha	Vypredané	—	0	2	1	1	Plastová nádoba	—	7.44	8.68	299	180	203		299x180x203 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.cst.sk/img/cst-acc-004298.jpg	https://cdn.cst.sk/doc/cst-acc-004298.pdf	áno	2026-06-02
4299	CST-TYR-004299	8595502265795	SAV312680		71317	Sava	Sava	CarStyle s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Sava 175/55 R15 98V zimná	Zimná pneu Sava 175/55 R15 98V	Zimná pneumatika Sava 175/55 R15, nosnosť 98, rýchlosť V. EÚ štítok: palivo B, priľnavosť na mokre A, hluk 73 dB.	Rozmer	175/55 R15 98V				EUR	23	159.94	196.73	209.61	257.82	31.1	0			€/ks		63	BA-01 Bratislava	Skladom	24 h	1	5	1	1	Blister	24 h	11.10	12.45	475	175	175		475x175x175 mm	Univerzálne			ECE R30	4011.10	Slovensko	Nový	24	Zimná	B	A	73			https://cdn.cst.sk/img/cst-tyr-004299.jpg	https://cdn.cst.sk/doc/cst-tyr-004299.pdf	áno	2026-06-02
4300	CST-LGT-004300	8590313057621	OSR795312		82891	Osram	Osram	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	26.11	32.12	36.93	45.42	41.4	0			€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	4	4	4	Fólia	10 dní	0.68	0.71	581	43	21		581x43x21 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R37/R112	8512.20	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-lgt-004300.jpg	https://cdn.cst.sk/doc/cst-lgt-004300.pdf	áno	2026-06-02
4301	CST-TYR-004301	8598634062188	SAV874738		78317	Sava	Sava	CarStyle s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Sava 215/45 R17 91T zimná	Zimná pneu Sava 215/45 R17 91T	Zimná pneumatika Sava 215/45 R17, nosnosť 91, rýchlosť T. EÚ štítok: palivo E, priľnavosť na mokre C, hluk 72 dB.	Rozmer	215/45 R17 91T				EUR	23	82.43	101.39	99.02	121.79	20.1	15	103.52		€/ks		0	ZA-02 Žilina	Vypredané	—	0	4	1	4	Kartón	—	7.90	9.09	525	215	215		525x215x215 mm	Univerzálne			ECE R30	4011.10	Japonsko	Nový	24	Zimná	E	C	72			https://cdn.cst.sk/img/cst-tyr-004301.jpg	https://cdn.cst.sk/doc/cst-tyr-004301.pdf	áno	2026-06-02
4302	CST-TYR-004302	8595291193514	BAR134083		50969	Barum	Barum	CarStyle s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Barum 215/65 R17 91T zimná	Zimná pneu Barum 215/65 R17 91T	Zimná pneumatika Barum 215/65 R17, nosnosť 91, rýchlosť T. EÚ štítok: palivo E, priľnavosť na mokre B, hluk 69 dB.	Rozmer	215/65 R17 91T				EUR	23	57.21	70.37	67.83	83.43	18.6	15	70.92		€/ks		0	DC-PRG Praha	Na objednávku	10 dní	10	1	2	1	Kartón	10 dní	11.60	13.67	525	215	215		525x215x215 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Zimná	E	B	69			https://cdn.cst.sk/img/cst-tyr-004302.jpg	https://cdn.cst.sk/doc/cst-tyr-004302.pdf	nie	2026-06-02
4303	CST-BRK-004303	8595042241624	TRW454238	OE4560279;OE2682322;OE9504626	96394	TRW	TRW	CarStyle s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste TRW	Brzdové čeľuste TRW, priemer 256 mm	Brzdové čeľuste značky TRW s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	50.03	61.54	66.27	81.51	32.5	0			€/ks		282	BA-01 Bratislava	Skladom	24 h	1	1	1	2	Fólia	24 h	7.14	7.83	256	256	28		256x256x28 mm	Renault Mégane III 2008–2016	2008	2016	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.cst.sk/img/cst-brk-004303.jpg	https://cdn.cst.sk/doc/cst-brk-004303.pdf	áno	2026-06-02
4304	CST-ACC-004304	8596564852800	BAS538691		79742	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, —	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			—	EUR	23	22.44	27.60	33.66	41.40	50.0	0			€/ks		8	BA-01 Bratislava	Na ceste	2–3 dni	3	5	1	1	Plastová nádoba	2–3 dni	2.83	3.42	82	192	40		82x192x40 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004304.jpg	https://cdn.cst.sk/doc/cst-acc-004304.pdf	nie	2026-06-02
4305	CST-ACC-004305	8593626523531	AUT619546		99847	AutoMega	AutoMega	CarStyle s.r.o.	Autodoplnky	Textilné koberce (sada)	ACC	Textilné koberce (sada) AutoMega	Textilné koberce (sada) AutoMega, béžová	Textilné koberce (sada) AutoMega. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	18.29	22.50	25.95	31.92	41.9	0			€/ks		138	DC-PRG Praha	Skladom	24 h	1	1	1	1	Kartón	24 h	3.31	3.86	317	354	212		317x354x212 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004305.jpg	https://cdn.cst.sk/doc/cst-acc-004305.pdf	áno	2026-06-02
4306	CST-ACC-004306	8594890158771	PET439049		76248	Petex	Petex	CarStyle s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Petex	Autopoťahy (sada) Petex, sivá	Autopoťahy (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	61.19	75.26	88.61	108.99	44.8	10	98.09		€/ks		2	ZA-02 Žilina	Na ceste	2–3 dni	3	2	4	4	Kartón	2–3 dni	4.17	4.68	91	208	77		91x208x77 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004306.jpg	https://cdn.cst.sk/doc/cst-acc-004306.pdf	nie	2026-06-02
4307	CST-ACC-004307	8599307665859	AUT198313		28264	AutoMega	AutoMega	CarStyle s.r.o.	Autodoplnky	Textilné koberce (sada)	ACC	Textilné koberce (sada) AutoMega	Textilné koberce (sada) AutoMega, sivá	Textilné koberce (sada) AutoMega. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	15.89	19.54	23.12	28.44	45.5	5	27.02		€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	10	1	4	Sada v krabici	10 dní	5.10	6.02	549	217	205		549x217x205 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004307.jpg	https://cdn.cst.sk/doc/cst-acc-004307.pdf	áno	2026-06-02
4308	CST-ACC-004308	8598392263735	KEG33789		33534	Kegel	Kegel	CarStyle s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Kegel	Autopoťahy (sada) Kegel, čierna	Autopoťahy (sada) Kegel. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	58.61	72.09	99.52	122.41	69.8	0			€/ks		181	KE-03 Košice	Skladom	24 h	1	1	2	2	Kartón	24 h	4.55	4.94	481	387	168		481x387x168 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.cst.sk/img/cst-acc-004308.jpg	https://cdn.cst.sk/doc/cst-acc-004308.pdf	áno	2026-06-02
4309	CST-PRT-004309	8596213496270	BOS364550	OE4521211	87341	Bosch	Bosch	CarStyle s.r.o.	Náhradné diely	Štartér	PRT	Štartér Bosch	Štartér Bosch	Štartér Bosch. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.				Pravá		EUR	23	233.33	287.00	347.91	427.93	49.1	15	363.74		€/ks	67.94	383	DC-PRG Praha	Skladom	24 h	1	1	2	1	Plastová nádoba	24 h	11.75	14.50	103	58	149		103x58x149 mm	Opel Astra J 2009–2015	2009	2015		8708.99	Japonsko	Repasovaný	24							https://cdn.cst.sk/img/cst-prt-004309.jpg	https://cdn.cst.sk/doc/cst-prt-004309.pdf	áno	2026-06-02
4310	CST-ACC-004310	8598088998255	BAS267341		30003	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, —	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	7.74	9.52	13.06	16.06	68.7	15	13.65		€/ks		121	DC-WIEN Viedeň	Skladom	24 h	1	2	1	4	Fólia	24 h	4.35	5.25	228	68	91		228x68x91 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.cst.sk/img/cst-acc-004310.jpg	https://cdn.cst.sk/doc/cst-acc-004310.pdf	áno	2026-06-02
4311	CST-ACC-004311	8591602799697	PEW746855		56238	Pewag	Pewag	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Pewag	Snehové reťaze Pewag, —	Snehové reťaze Pewag. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	35.99	44.27	53.58	65.90	48.9	5	62.61		€/ks		23	ZA-02 Žilina	Skladom	24 h	1	4	2	1	Sada v krabici	24 h	2.43	2.90	501	320	145		501x320x145 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.cst.sk/img/cst-acc-004311.jpg	https://cdn.cst.sk/doc/cst-acc-004311.pdf	áno	2026-06-02
4312	CST-ACC-004312	8593520154985	BAS912430		74520	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, čierna	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	23.14	28.46	36.81	45.28	59.1	10	40.75		€/ks		0	DC-WIEN Viedeň	Na objednávku	14 dní	14	10	2	1	Kartón	14 dní	1.53	1.85	572	171	56		572x171x56 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004312.jpg	https://cdn.cst.sk/doc/cst-acc-004312.pdf	áno	2026-06-02
4313	CST-LGT-004313	8591231831621	BOS954919		49330	Bosch	Bosch	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Bosch	Žiarovka H7 Bosch	Žiarovka H7 Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	4.04	4.97	6.22	7.65	54.0	5	7.27		€/ks		314	KE-03 Košice	Skladom	24 h	1	5	1	4	Kartón	24 h	0.22	0.27	335	24	42		335x24x42 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R37/R112	8512.20	Česko	Nový	12							https://cdn.cst.sk/img/cst-lgt-004313.jpg	https://cdn.cst.sk/doc/cst-lgt-004313.pdf	áno	2026-06-02
4314	CST-RIM-004314	8592691511757	BOR393614		90571	Borbet	Borbet	CarStyle s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Borbet 7.0Jx17 5x112 ET40	Oceľový disk Borbet 7.0Jx17, 5x112, ET40	Oceľový disk Borbet, 7.0Jx17, rozteč 5x112, ET40. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.0Jx17 5x112 ET40				EUR	23	43.11	53.03	56.42	69.40	30.9	0			€/ks		21	BA-01 Bratislava	Skladom	24 h	1	1	1	1	Fólia	24 h	8.70	10.27	475	475	175		475x475x175 mm	Univerzálne			TÜV / ECE	8708.70	Poľsko	Nový	24							https://cdn.cst.sk/img/cst-rim-004314.jpg	https://cdn.cst.sk/doc/cst-rim-004314.pdf	áno	2026-06-02
4315	CST-PRT-004315	8594558482958	MON808782	OE1386050;OE9530222	40312	Monroe	Monroe	CarStyle s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia Monroe	Tlmič pruženia Monroe	Tlmič pruženia Monroe. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Sada		EUR	23	99.91	122.89	132.04	162.41	32.2	0			€/ks		338	DC-WIEN Viedeň	Skladom	24 h	1	2	1	1	Plastová nádoba	24 h	5.14	5.56	248	82	150		248x82x150 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013		8708.99	Turecko	Nový	24							https://cdn.cst.sk/img/cst-prt-004315.jpg	https://cdn.cst.sk/doc/cst-prt-004315.pdf	áno	2026-06-02
4316	CST-ACC-004316	8594157512155	FRO952602		20055	Frogum	Frogum	CarStyle s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Frogum	Gumové koberce (sada) Frogum, čierna	Gumové koberce (sada) Frogum. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Čierna	EUR	23	22.69	27.91	33.49	41.19	47.6	0			€/ks		6	DC-PRG Praha	Na ceste	2–3 dni	3	10	1	1	Sada v krabici	2–3 dni	3.76	4.53	448	275	133		448x275x133 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.cst.sk/img/cst-acc-004316.jpg	https://cdn.cst.sk/doc/cst-acc-004316.pdf	nie	2026-06-02
4317	CST-FLT-004317	8592820140186	MAN607492	OE6757030;OE4770777;OE5370354	31326	Mann-Filter	Mann-Filter	CarStyle s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Mann-Filter	Olejový filter Mann-Filter, typ Aktívne uhlie	Olejový filter Mann-Filter (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	8.72	10.73	11.81	14.53	35.4	0			€/ks		369	KE-03 Košice	Skladom	24 h	1	1	1	1	Blister	24 h	0.85	1.06	132	79	92		132x79x92 mm	Renault Mégane III 2008–2016	2008	2016	ISO 4548	8421.23	Česko	Nový	24							https://cdn.cst.sk/img/cst-flt-004317.jpg	https://cdn.cst.sk/doc/cst-flt-004317.pdf	nie	2026-06-02
