row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
5344	ELA-LGT-005344	8595589844517	PHI607331		37378	Philips	Philips	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Philips	H7 bulb Philips	H7 bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	8.51	10.47	13.55	16.67	59.2	5	15.84		EUR/pc		0	KE-03 Kosice	On order	7 days	7	2	2	4	Plastic container	7 days	0.69	0.76	417	43	33		417x43x33 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ECE R37/R112	8512.20	Japan	New	12							https://cdn.ela.example/img/ela-lgt-005344.jpg	https://cdn.ela.example/doc/ela-lgt-005344.pdf	yes	2026-06-02
5345	ELA-LGT-005345	8597888892879	BOS760501		62092	Bosch	Bosch	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	7.88	9.69	12.31	15.14	56.2	0			EUR/pc		267	DC-VIE Vienna	In stock	24 h	1	1	1	4	Box	24 h	0.26	0.28	164	24	36		164x24x36 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ECE R37/R112	8512.20	Turkey	New	12							https://cdn.ela.example/img/ela-lgt-005345.jpg	https://cdn.ela.example/doc/ela-lgt-005345.pdf	yes	2026-06-02
5346	ELA-BRK-005346	8598767702500	TRW216235	OE9335753;OE7396660;OE1184218	96878	TRW	TRW	ElectroAuto Ltd.	Braking system	Brake discs	BRK	Brake discs TRW	Brake discs TRW, diameter 330 mm	Brake discs by TRW with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	74.53	91.67	110.47	135.88	48.2	5	129.09		EUR/pc		316	DC-PRG Prague	In stock	24 h	1	1	1	1	Film wrap	24 h	9.31	10.10	330	330	25		330x330x25 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	ECE R90	8708.30	Germany	New	24							https://cdn.ela.example/img/ela-brk-005346.jpg	https://cdn.ela.example/doc/ela-brk-005346.pdf	yes	2026-06-02
5347	ELA-BAT-005347	8597718736618	BAN581645		57905	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 44 Ah 12V 484A	Car battery Banner 44 Ah, cranking 484 A	Starter battery Banner 44 Ah, 12 V, cranking current 484 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	44 Ah				EUR	23	59.68	73.41	79.32	97.56	32.9	10	87.80		EUR/pc	12.49	0	DC-PRG Prague	On order	10 days	10	2	1	4	Boxed set	10 days	15.30	18.27	242	175	190		242x175x190 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	EN 50342	8507.10	Italy	New	24							https://cdn.ela.example/img/ela-bat-005347.jpg	https://cdn.ela.example/doc/ela-bat-005347.pdf	no	2026-06-02
5348	ELA-BAT-005348	8595363358513	BOS626459		13273	Bosch	Bosch	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Bosch 74 Ah 12V 666A	Car battery Bosch 74 Ah, cranking 666 A	Starter battery Bosch 74 Ah, 12 V, cranking current 666 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	74 Ah				EUR	23	77.89	95.80	98.75	121.46	26.8	0			EUR/pc	11.43	76	DC-PRG Prague	In stock	24 h	1	5	2	1	Blister	24 h	13.40	16.18	242	175	190		242x175x190 mm	Volkswagen	Golf	VI (5K)	2008	2013	Volkswagen Golf VI (5K) 2008-2013	EN 50342	8507.10	Turkey	New	24							https://cdn.ela.example/img/ela-bat-005348.jpg	https://cdn.ela.example/doc/ela-bat-005348.pdf	no	2026-06-02
5349	ELA-BAT-005349	8593531621926	EXI69885		10831	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 60 Ah 12V 660A	Car battery Exide 60 Ah, cranking 660 A	Starter battery Exide 60 Ah, 12 V, cranking current 660 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	51.22	63.00	64.74	79.63	26.4	0			EUR/pc	9.66	436	DC-VIE Vienna	In stock	24 h	1	10	1	1	Blister	24 h	14.00	15.10	242	175	190		242x175x190 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	EN 50342	8507.10	Turkey	New	24							https://cdn.ela.example/img/ela-bat-005349.jpg	https://cdn.ela.example/doc/ela-bat-005349.pdf	no	2026-06-02
5350	ELA-BAT-005350	8596941932378	EXI750996		44608	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 80 Ah 12V 720A	Car battery Exide 80 Ah, cranking 720 A	Starter battery Exide 80 Ah, 12 V, cranking current 720 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	80 Ah				EUR	23	68.98	84.85	87.69	107.86	27.1	10	97.07		EUR/pc	8.64	29	KE-03 Kosice	In stock	24 h	1	1	1	1	Plastic container	24 h	20.70	23.78	242	175	190		242x175x190 mm	BMW	5 Series	F10	2010	2017	BMW 5 Series F10 2010-2017	EN 50342	8507.10	Czechia	New	24							https://cdn.ela.example/img/ela-bat-005350.jpg	https://cdn.ela.example/doc/ela-bat-005350.pdf	yes	2026-06-02
5351	ELA-BAT-005351	8593521700099	EXI844716		47653	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 95 Ah 12V 1045A	Car battery Exide 95 Ah, cranking 1045 A	Starter battery Exide 95 Ah, 12 V, cranking current 1045 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	89.26	109.79	124.43	153.05	39.4	0			EUR/pc	12.67	397	DC-VIE Vienna	In stock	24 h	1	10	4	4	Film wrap	24 h	20.70	23.62	242	175	190		242x175x190 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	EN 50342	8507.10	Turkey	New	24							https://cdn.ela.example/img/ela-bat-005351.jpg	https://cdn.ela.example/doc/ela-bat-005351.pdf	yes	2026-06-02
5352	ELA-BAT-005352	8591658048954	VAR187677		18763	Varta	Varta	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Varta 70 Ah 12V 770A	Car battery Varta 70 Ah, cranking 770 A	Starter battery Varta 70 Ah, 12 V, cranking current 770 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	70 Ah				EUR	23	149.81	184.27	195.17	240.06	30.3	10	216.05		EUR/pc	13.75	12	DC-PRG Prague	Incoming	2-3 days	3	1	1	4	Boxed set	2-3 days	15.60	19.37	242	175	190		242x175x190 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	EN 50342	8507.10	Czechia	New	24							https://cdn.ela.example/img/ela-bat-005352.jpg	https://cdn.ela.example/doc/ela-bat-005352.pdf	no	2026-06-02
5353	ELA-ACC-005353	8590436032017	MEG231440		79532	Meguiar's	Meguiar's	ElectroAuto Ltd.	Accessories	Car shampoo	ACC	Car shampoo Meguiar's	Car shampoo Meguiar's	Car shampoo Meguiar's. Quality build, easy installation, universal or model-specific design.	Design	Set				EUR	23	11.07	13.62	15.02	18.47	35.7	15	15.70		EUR/pc		236	KE-03 Kosice	In stock	24 h	1	10	1	4	Boxed set	24 h	8.43	9.13	522	362	239		522x362x239 mm						Universal		8708.29	Slovakia	New	12							https://cdn.ela.example/img/ela-acc-005353.jpg	https://cdn.ela.example/doc/ela-acc-005353.pdf	yes	2026-06-02
5354	ELA-BAT-005354	8591716507003	EXI249497		66392	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 95 Ah 12V 855A	Car battery Exide 95 Ah, cranking 855 A	Starter battery Exide 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	50.98	62.71	63.41	77.99	24.4	10	70.19		EUR/pc	10.69	217	DC-VIE Vienna	In stock	24 h	1	5	4	1	Plastic container	24 h	20.20	21.49	242	175	190		242x175x190 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017	EN 50342	8507.10	Japan	New	24							https://cdn.ela.example/img/ela-bat-005354.jpg	https://cdn.ela.example/doc/ela-bat-005354.pdf	yes	2026-06-02
5355	ELA-LGT-005355	8598726672875	BOS456857		26379	Bosch	Bosch	ElectroAuto Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Bosch	Wiper blade (set) Bosch	Wiper blade (set) Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	8.61	10.59	13.42	16.51	55.9	10	14.86		EUR/pc		30	DC-PRG Prague	In stock	24 h	1	1	1	4	Blister	24 h	0.09	0.10	279	49	44		279x49x44 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ECE R37/R112	8512.20	Spain	New	12							https://cdn.ela.example/img/ela-lgt-005355.jpg	https://cdn.ela.example/doc/ela-lgt-005355.pdf	yes	2026-06-02
5356	ELA-FLT-005356	8599441225834	HEN878127	OE5482457	39012	Hengst	Hengst	ElectroAuto Ltd.	Filters	Fuel filter	FLT	Fuel filter Hengst	Fuel filter Hengst, type Standard	Fuel filter Hengst (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	30.16	37.10	45.53	56.00	51.0	0			EUR/pc		277	BA-01 Bratislava	In stock	24 h	1	4	2	1	Plastic container	24 h	0.80	0.93	239	81	39		239x81x39 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017	ISO 4548	8421.23	Spain	New	24							https://cdn.ela.example/img/ela-flt-005356.jpg	https://cdn.ela.example/doc/ela-flt-005356.pdf	no	2026-06-02
5357	ELA-ACC-005357	8593521822425	BAS365743		19181	Baseus	Baseus	ElectroAuto Ltd.	Accessories	Phone holder	ACC	Phone holder Baseus	Phone holder Baseus, grey	Phone holder Baseus. Quality build, easy installation, universal or model-specific design.	Design	Set			Grey	EUR	23	23.64	29.08	39.99	49.19	69.2	15	41.81		EUR/pc		455	BA-01 Bratislava	In stock	24 h	1	10	2	1	Plastic container	24 h	3.23	3.86	304	367	207		304x367x207 mm						Universal		8708.29	Japan	New	12							https://cdn.ela.example/img/ela-acc-005357.jpg	https://cdn.ela.example/doc/ela-acc-005357.pdf	no	2026-06-02
5358	ELA-LGT-005358	8596796669917	PHI67801		10531	Philips	Philips	ElectroAuto Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Philips	LED bulb Philips	LED bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	38.00	46.74	49.99	61.49	31.6	10	55.34		EUR/pc		24	BA-01 Bratislava	Incoming	2-3 days	3	2	4	1	Boxed set	2-3 days	0.27	0.28	558	53	26		558x53x26 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018	ECE R37/R112	8512.20	France	New	12							https://cdn.ela.example/img/ela-lgt-005358.jpg	https://cdn.ela.example/doc/ela-lgt-005358.pdf	yes	2026-06-02
5359	ELA-FLT-005359	8599537096102	MAN254524	OE3025338	96179	Mann-Filter	Mann-Filter	ElectroAuto Ltd.	Filters	Cabin filter	FLT	Cabin filter Mann-Filter	Cabin filter Mann-Filter, type High flow	Cabin filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	19.42	23.89	26.61	32.73	37.0	15	27.82		EUR/pc		259	DC-VIE Vienna	In stock	24 h	1	5	1	1	Blister	24 h	0.19	0.22	60	153	33		60x153x33 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ISO 4548	8421.23	Spain	New	24							https://cdn.ela.example/img/ela-flt-005359.jpg	https://cdn.ela.example/doc/ela-flt-005359.pdf	yes	2026-06-02
5360	ELA-BAT-005360	8596895977203	EXI401765		17133	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 74 Ah 12V 666A	Car battery Exide 74 Ah, cranking 666 A	Starter battery Exide 74 Ah, 12 V, cranking current 666 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	74 Ah				EUR	23	80.43	98.93	101.43	124.76	26.1	15	106.05		EUR/pc	13.86	181	DC-PRG Prague	In stock	24 h	1	2	2	1	Plastic container	24 h	13.80	17.15	242	175	190		242x175x190 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013	EN 50342	8507.10	Japan	New	24							https://cdn.ela.example/img/ela-bat-005360.jpg	https://cdn.ela.example/doc/ela-bat-005360.pdf	no	2026-06-02
5361	ELA-LGT-005361	8590637645405	BOS985557		75931	Bosch	Bosch	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	7.48	9.20	11.93	14.67	59.5	0			EUR/pc		0	BA-01 Bratislava	Sold out		0	1	2	2	Box		0.09	0.10	423	51	52		423x51x52 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	ECE R37/R112	8512.20	Slovakia	New	12							https://cdn.ela.example/img/ela-lgt-005361.jpg	https://cdn.ela.example/doc/ela-lgt-005361.pdf	yes	2026-06-02
5362	ELA-BAT-005362	8591699164408	BOS678736		25059	Bosch	Bosch	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Bosch 80 Ah 12V 720A	Car battery Bosch 80 Ah, cranking 720 A	Starter battery Bosch 80 Ah, 12 V, cranking current 720 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	80 Ah				EUR	23	122.64	150.85	162.42	199.78	32.4	10	179.80		EUR/pc	8.47	300	KE-03 Kosice	In stock	24 h	1	5	4	1	Boxed set	24 h	16.20	18.41	242	175	190		242x175x190 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	EN 50342	8507.10	Slovakia	New	24							https://cdn.ela.example/img/ela-bat-005362.jpg	https://cdn.ela.example/doc/ela-bat-005362.pdf	yes	2026-06-02
5363	ELA-BRK-005363	8597608530395	BRE87005	OE6340392;OE1648936	86893	Brembo	Brembo	ElectroAuto Ltd.	Braking system	Brake discs	BRK	Brake discs Brembo	Brake discs Brembo, diameter 300 mm	Brake discs by Brembo with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	49.88	61.35	76.25	93.79	52.9	0			EUR/pc		475	DC-VIE Vienna	In stock	24 h	1	5	4	1	Film wrap	24 h	1.93	2.29	300	300	30		300x300x30 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	ECE R90	8708.30	Spain	New	24							https://cdn.ela.example/img/ela-brk-005363.jpg	https://cdn.ela.example/doc/ela-brk-005363.pdf	yes	2026-06-02
5364	ELA-LGT-005364	8592543971579	SWF44806		96673	SWF	SWF	ElectroAuto Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) SWF	Wiper blade (set) SWF	Wiper blade (set) SWF. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	25.28	31.09	36.23	44.56	43.3	0			EUR/pc		451	DC-PRG Prague	In stock	24 h	1	1	2	4	Boxed set	24 h	0.07	0.08	480	43	23		480x43x23 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013	ECE R37/R112	8512.20	Slovakia	New	12							https://cdn.ela.example/img/ela-lgt-005364.jpg	https://cdn.ela.example/doc/ela-lgt-005364.pdf	no	2026-06-02
5365	ELA-BRK-005365	8594746611320	TRW581706	OE8958151	58713	TRW	TRW	ElectroAuto Ltd.	Braking system	Brake discs	BRK	Brake discs TRW	Brake discs TRW, diameter 256 mm	Brake discs by TRW with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	40.17	49.41	54.05	66.48	34.6	10	59.83		EUR/pc		146	DC-VIE Vienna	In stock	24 h	1	5	4	1	Blister	24 h	2.79	3.33	256	256	34		256x256x34 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016	ECE R90	8708.30	Italy	New	24							https://cdn.ela.example/img/ela-brk-005365.jpg	https://cdn.ela.example/doc/ela-brk-005365.pdf	no	2026-06-02
5366	ELA-BAT-005366	8597517871336	BAN349729		65696	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 54 Ah 12V 486A	Car battery Banner 54 Ah, cranking 486 A	Starter battery Banner 54 Ah, 12 V, cranking current 486 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	54 Ah				EUR	23	62.51	76.89	77.24	95.01	23.6	0			EUR/pc	9.20	108	DC-PRG Prague	In stock	24 h	1	1	2	2	Film wrap	24 h	12.30	14.27	242	175	190		242x175x190 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	EN 50342	8507.10	Poland	New	24							https://cdn.ela.example/img/ela-bat-005366.jpg	https://cdn.ela.example/doc/ela-bat-005366.pdf	yes	2026-06-02
5367	ELA-BAT-005367	8591397204840	BAN914229		10373	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 74 Ah 12V 740A	Car battery Banner 74 Ah, cranking 740 A	Starter battery Banner 74 Ah, 12 V, cranking current 740 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	74 Ah				EUR	23	103.43	127.22	132.00	162.36	27.6	5	154.24		EUR/pc	8.40	272	BA-01 Bratislava	In stock	24 h	1	10	1	4	Box	24 h	12.80	14.32	242	175	190		242x175x190 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017	EN 50342	8507.10	Germany	New	24							https://cdn.ela.example/img/ela-bat-005367.jpg	https://cdn.ela.example/doc/ela-bat-005367.pdf	yes	2026-06-02
5368	ELA-LGT-005368	8599148407007	OSR950600		65381	Osram	Osram	ElectroAuto Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	26.44	32.52	41.10	50.55	55.4	5	48.02		EUR/pc		0	ZA-02 Zilina	On order	7 days	7	5	2	1	Plastic container	7 days	0.16	0.18	542	20	24		542x20x24 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014	ECE R37/R112	8512.20	Japan	New	12							https://cdn.ela.example/img/ela-lgt-005368.jpg	https://cdn.ela.example/doc/ela-lgt-005368.pdf	yes	2026-06-02
5369	ELA-FLU-005369	8591732193129	SHE219515		65008	Sheron	Sheron	ElectroAuto Ltd.	Fluids	Washer fluid	FLU	Washer fluid Sheron 3 L	Washer fluid Sheron, 3 L	Washer fluid Sheron, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	5.79	7.12	7.66	9.42	32.3	0		3.14	EUR/L		396	BA-01 Bratislava	In stock	24 h	1	1	2	1	Box	24 h	3.07	3.32	173	146	230	3.00	173x146x230 mm						Universal		3819.00	Czechia	New	0							https://cdn.ela.example/img/ela-flu-005369.jpg	https://cdn.ela.example/doc/ela-flu-005369.pdf	yes	2026-06-02
5370	ELA-FLU-005370	8597695413427	CAS144769		94959	Castrol	Castrol	ElectroAuto Ltd.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-20 4 L	Synthetic oil Castrol 0W-20, 4 L pack	Fully synthetic engine oil Castrol 0W-20. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	34.05	41.88	45.86	56.41	34.7	0		14.10	EUR/L		118	BA-01 Bratislava	In stock	24 h	1	1	2	1	Blister	24 h	3.80	4.66	194	229	291	4.00	194x229x291 mm						Universal	ACEA A3/B4 / API SN	3819.00	Turkey	New	0					0W-20	ACEA A3/B4, API SN	https://cdn.ela.example/img/ela-flu-005370.jpg	https://cdn.ela.example/doc/ela-flu-005370.pdf	no	2026-06-02
5371	ELA-TYR-005371	8597383267165	SAV131771		85658	Sava	Sava	ElectroAuto Ltd.	Tires	Winter tire	TYR	Sava 215/45 R18 97V winter	Winter tire Sava 215/45 R18 97V	Winter tire Sava 215/45 R18, load index 97, speed rating V. EU label: fuel C, wet grip B, noise 69 dB.	Size	215/45 R18 97V				EUR	23	114.61	140.97	137.28	168.85	19.8	10	151.97		EUR/pc		7	KE-03 Kosice	Incoming	2-3 days	3	4	1	1	Box	2-3 days	10.00	12.34	550	215	215		550x215x215 mm						Universal	ECE R30	4011.10	Spain	New	24	Winter	C	B	69			https://cdn.ela.example/img/ela-tyr-005371.jpg	https://cdn.ela.example/doc/ela-tyr-005371.pdf	no	2026-06-02
5372	ELA-RIM-005372	8590890963360	BOR922396		32183	Borbet	Borbet	ElectroAuto Ltd.	Wheels	Steel wheel	RIM	Steel wheel Borbet 8.0Jx18 5x114.3 ET48	Steel wheel Borbet 8.0Jx18, 5x114.3, ET48	Steel wheel Borbet, 8.0Jx18, PCD 5x114.3, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	8.0Jx18 5x114.3 ET48				EUR	23	77.11	94.85	98.61	121.29	27.9	0			EUR/pc		288	DC-PRG Prague	In stock	24 h	1	1	2	2	Box	24 h	6.50	7.23	500	500	200		500x500x200 mm						Universal	TUV / ECE	8708.70	Slovakia	New	24							https://cdn.ela.example/img/ela-rim-005372.jpg	https://cdn.ela.example/doc/ela-rim-005372.pdf	yes	2026-06-02
5373	ELA-PRT-005373	8594306798362	VAL224778	OE6841536	85788	Valeo	Valeo	ElectroAuto Ltd.	Spare parts	Alternator	PRT	Alternator Valeo	Alternator Valeo	Alternator Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Left		EUR	23	267.81	329.41	383.68	471.93	43.3	0			EUR/pc	50.61	372	DC-PRG Prague	In stock	24 h	1	1	2	2	Blister	24 h	2.70	3.17	348	76	45		348x76x45 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017		8708.99	Japan	Remanufactured	24							https://cdn.ela.example/img/ela-prt-005373.jpg	https://cdn.ela.example/doc/ela-prt-005373.pdf	no	2026-06-02
5374	ELA-BRK-005374	8592213561147	TRW55571	OE1075341;OE6668173	17919	TRW	TRW	ElectroAuto Ltd.	Braking system	Brake caliper	BRK	Brake caliper TRW	Brake caliper TRW, diameter 280 mm	Brake caliper by TRW with 280 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Left		EUR	23	85.22	104.82	116.56	143.37	36.8	0			EUR/pc	34.05	57	KE-03 Kosice	In stock	24 h	1	5	2	1	Box	24 h	7.19	8.21	280	280	55		280x280x55 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016	ECE R90	8708.30	Italy	New	24							https://cdn.ela.example/img/ela-brk-005374.jpg	https://cdn.ela.example/doc/ela-brk-005374.pdf	yes	2026-06-02
5375	ELA-BAT-005375	8594281274226	BOS917268		56591	Bosch	Bosch	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Bosch 54 Ah 12V 540A	Car battery Bosch 54 Ah, cranking 540 A	Starter battery Bosch 54 Ah, 12 V, cranking current 540 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	54 Ah				EUR	23	157.33	193.52	196.15	241.26	24.7	5	229.20		EUR/pc	12.25	195	BA-01 Bratislava	In stock	24 h	1	2	1	4	Box	24 h	14.00	16.25	242	175	190		242x175x190 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023	EN 50342	8507.10	Poland	New	24							https://cdn.ela.example/img/ela-bat-005375.jpg	https://cdn.ela.example/doc/ela-bat-005375.pdf	yes	2026-06-02
5376	ELA-LGT-005376	8594175487473	BOS901216		78215	Bosch	Bosch	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	7.28	8.95	9.76	12.00	34.1	5	11.40		EUR/pc		337	DC-PRG Prague	In stock	24 h	1	2	1	1	Boxed set	24 h	0.76	0.82	401	23	28		401x23x28 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	ECE R37/R112	8512.20	France	New	12							https://cdn.ela.example/img/ela-lgt-005376.jpg	https://cdn.ela.example/doc/ela-lgt-005376.pdf	yes	2026-06-02
5377	ELA-ACC-005377	8598034995963	PET743354		44117	Petex	Petex	ElectroAuto Ltd.	Accessories	Rubber mats (set)	ACC	Rubber mats (set) Petex	Rubber mats (set) Petex	Rubber mats (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Universal				EUR	23	24.87	30.59	34.00	41.82	36.7	15	35.55		EUR/pc		137	KE-03 Kosice	In stock	24 h	1	5	2	4	Film wrap	24 h	0.62	0.68	150	389	220		150x389x220 mm						Universal		8708.29	Italy	New	12							https://cdn.ela.example/img/ela-acc-005377.jpg	https://cdn.ela.example/doc/ela-acc-005377.pdf	no	2026-06-02
5378	ELA-FLT-005378	8597876033468	BOS540871	OE4616972	48059	Bosch	Bosch	ElectroAuto Ltd.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type High flow	Air filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	13.56	16.68	21.28	26.17	56.9	10	23.55		EUR/pc		338	BA-01 Bratislava	In stock	24 h	1	1	1	1	Plastic container	24 h	0.93	1.01	72	225	36		72x225x36 mm	BMW	5 Series	F10	2010	2017	BMW 5 Series F10 2010-2017	ISO 4548	8421.23	Czechia	New	24							https://cdn.ela.example/img/ela-flt-005378.jpg	https://cdn.ela.example/doc/ela-flt-005378.pdf	no	2026-06-02
5379	ELA-FLU-005379	8595922966517	LIQ781677		78758	Liqui Moly	Liqui Moly	ElectroAuto Ltd.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	11.25	13.84	16.67	20.50	48.2	15	17.43	2.05	EUR/L		166	DC-VIE Vienna	In stock	24 h	1	1	2	1	Boxed set	24 h	10.43	11.01	246	162	384	10.00	246x162x384 mm						Universal	ISO 22241	3819.00	Germany	New	0							https://cdn.ela.example/img/ela-flu-005379.jpg	https://cdn.ela.example/doc/ela-flu-005379.pdf	no	2026-06-02
